"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal64",1,1,2,2,5,2,0,2,0,2,0,0,0,1,2,0,2,1,1,0,3,0,3,1,0,5,0,4,1,1,4,1,3,0,2,0,2,0,1,2,1,0,6,3,1,0,5,0,4,0,0,0,2,0,0,0,4,1,1,1,0,1,0,1,1,1,3,2,1,0,1,0,1,0,1,1,3,2,0,2,0,3,2,1,0,0,3,3,2,0,0,1,0,1,0,1,0,5,1,2
"signal65",0,0,1,3,3,1,2,0,2,0,0,0,0,1,0,5,0,0,1,3,1,1,1,2,0,1,0,8,1,0,1,0,0,0,0,1,1,0,2,5,4,0,7,1,0,0,3,0,0,1,7,2,1,0,1,1,0,0,3,1,4,0,0,2,1,4,1,2,1,0,0,1,0,2,0,0,3,0,0,0,6,1,5,1,2,0,0,1,0,0,0,0,2,0,2,0,0,4,2,2
"signal66",2,1,2,1,3,3,0,0,1,0,1,0,3,3,6,0,2,1,0,0,0,3,1,2,0,0,2,6,0,0,3,0,1,0,1,0,0,0,0,2,5,0,3,2,1,0,1,0,2,0,2,0,4,0,0,2,1,4,1,3,0,3,3,1,0,0,0,3,1,0,1,0,1,0,3,2,0,3,3,0,2,2,0,4,0,2,3,0,1,0,1,0,2,0,1,2,1,0,7,1
"signal67",0,2,2,0,1,3,2,2,0,0,3,0,4,6,2,1,1,0,0,0,0,2,9,0,0,4,1,6,1,1,0,0,4,1,2,1,2,0,1,1,1,0,3,0,7,0,0,1,7,3,5,0,0,0,0,1,2,0,3,4,1,0,0,1,3,2,0,2,4,2,0,0,1,0,0,1,1,2,1,0,2,0,1,2,0,1,1,3,0,0,2,1,3,0,2,1,0,0,1,2
"signal68",0,3,2,2,1,3,1,0,0,0,2,1,2,1,0,2,2,0,2,0,0,1,3,0,0,2,3,1,0,2,1,0,3,0,0,0,0,0,2,0,0,0,0,4,2,1,2,0,1,1,5,0,3,2,0,1,2,0,1,2,0,3,0,0,0,0,1,1,3,0,0,0,3,0,1,2,1,3,0,2,0,0,0,1,1,0,4,1,0,1,0,1,1,0,3,0,0,1,4,0
"signal69",0,1,0,2,4,0,3,0,2,1,0,2,3,6,0,6,3,0,1,2,0,0,1,0,0,1,1,1,0,3,0,0,9,1,0,2,3,1,1,1,3,0,2,3,3,0,1,0,0,0,1,0,1,0,1,1,3,0,2,1,1,0,0,1,2,9,1,0,0,2,0,0,1,0,3,1,1,1,0,3,3,4,1,1,0,3,0,4,0,0,0,0,1,0,2,0,2,0,0,4
"signal70",1,2,1,2,3,0,2,3,0,0,1,0,1,5,2,4,2,0,0,1,1,0,4,2,2,2,1,3,0,0,2,0,1,0,1,1,1,0,2,0,0,0,3,4,1,0,1,0,0,2,3,0,2,4,0,0,3,3,5,1,2,2,0,0,0,0,0,2,0,0,2,2,1,0,4,0,1,5,0,0,2,0,2,2,1,3,2,1,0,1,0,0,2,0,0,0,0,5,2,9
"signal71",0,0,0,4,1,0,0,0,1,0,0,1,3,5,0,2,0,0,0,1,0,2,2,0,1,4,1,3,0,0,3,1,1,0,0,2,1,0,2,6,1,1,1,0,9,0,1,4,2,0,0,0,0,0,0,0,1,0,2,2,2,8,1,0,0,1,0,1,4,0,0,1,6,1,2,2,2,1,0,2,7,0,2,0,1,2,0,1,0,0,0,4,0,0,0,0,2,2,0,4
"signal72",3,0,1,8,5,3,1,0,0,0,1,0,1,1,6,3,0,0,1,0,0,9,2,0,2,2,1,3,2,6,0,1,2,0,1,0,0,1,4,1,1,0,2,3,6,1,3,1,1,2,3,3,6,2,0,0,1,0,1,1,0,1,1,1,0,1,0,1,2,0,0,0,1,1,5,0,4,2,0,0,0,0,5,1,2,4,0,4,2,0,1,3,1,0,2,1,0,1,0,3
"signal73",0,1,0,2,2,4,0,0,1,2,10,0,3,7,4,0,1,0,0,2,0,0,3,1,3,3,0,3,0,1,0,1,2,1,0,0,0,1,4,5,0,0,4,1,2,0,2,0,1,0,1,0,1,0,1,0,2,0,1,7,0,6,1,2,0,5,0,5,3,0,1,0,2,0,2,0,2,2,0,1,0,0,0,3,0,1,1,3,1,1,2,0,6,0,1,0,0,5,2,1
"signal74",3,3,3,0,0,6,0,0,0,0,0,0,2,2,0,0,1,1,0,0,4,4,5,1,1,0,0,2,3,5,1,1,1,2,2,1,2,2,2,4,3,1,1,5,1,0,1,1,2,0,5,0,2,0,0,0,4,0,4,4,0,1,0,0,0,2,1,1,7,1,0,1,0,3,2,0,3,2,0,0,1,0,3,1,1,6,3,2,0,1,0,0,3,1,0,0,2,4,6,1
"signal75",1,2,0,2,0,1,0,0,5,0,0,0,2,4,1,3,1,2,0,0,0,0,2,2,2,0,1,1,0,5,3,0,3,0,0,1,3,3,1,2,0,0,3,5,1,0,0,0,0,0,3,0,0,3,0,1,2,0,0,0,1,0,0,1,1,2,6,2,0,0,3,0,7,3,0,2,1,1,1,0,4,1,0,1,1,3,2,1,0,2,0,1,2,0,0,2,0,0,0,0
"signal76",0,0,3,3,5,0,0,0,3,0,1,0,0,1,1,2,1,2,2,0,0,2,2,1,2,2,0,2,0,1,0,2,4,0,1,0,0,1,1,2,1,1,1,0,2,0,0,0,0,1,2,1,3,1,0,0,0,0,3,3,0,0,0,1,2,2,2,0,3,1,2,3,0,0,3,0,7,3,0,2,0,0,1,1,0,6,2,0,0,0,1,0,1,0,2,1,0,2,1,0
"signal77",0,2,1,1,0,0,0,3,0,0,2,2,1,0,4,4,3,0,0,0,0,0,4,2,2,1,1,1,0,0,1,0,3,1,0,1,1,1,4,2,2,0,2,8,2,1,8,1,7,0,1,0,0,2,1,0,1,0,1,3,1,0,0,1,1,0,1,1,2,0,2,0,0,1,2,5,2,0,1,1,1,4,1,3,0,6,0,4,0,1,0,1,2,0,1,1,1,2,1,1
"signal78",0,1,1,5,0,3,2,0,0,0,6,0,1,4,2,0,1,1,3,0,0,5,2,1,1,4,1,4,2,3,1,0,5,1,2,1,0,0,2,5,1,1,1,0,1,0,1,0,0,0,3,1,0,0,1,1,2,2,0,3,1,2,1,2,1,5,4,1,4,1,0,0,5,0,1,0,1,4,0,0,1,2,4,1,0,2,0,1,3,0,0,0,4,1,3,0,2,2,3,0
"signal79",3,2,4,2,1,3,0,0,0,1,2,0,1,2,3,2,2,0,2,0,1,2,1,0,1,0,1,1,1,1,7,0,0,0,3,1,0,0,3,2,4,0,3,1,0,1,6,1,8,0,3,0,0,0,0,3,1,1,0,1,0,6,1,2,2,0,2,4,2,1,0,0,1,1,0,0,0,2,2,0,4,0,1,2,1,3,0,0,2,1,0,0,0,1,2,0,0,0,1,7
"signal80",0,0,3,0,0,1,1,0,0,0,2,0,1,4,1,1,0,0,1,4,1,1,2,0,0,0,0,0,1,2,2,0,2,0,0,0,1,2,1,1,3,1,9,0,3,0,8,1,2,2,1,0,1,0,1,1,2,0,8,1,0,1,0,1,1,7,4,2,0,0,0,0,1,1,2,0,3,2,0,0,3,0,0,2,0,6,2,1,0,1,0,0,6,1,1,2,0,0,1,1
"signal81",1,0,1,0,0,4,0,0,2,1,5,1,1,0,5,1,4,1,1,0,2,2,1,1,0,3,1,6,1,0,1,0,4,0,1,0,0,0,1,0,3,0,3,1,3,0,1,1,0,0,2,1,5,0,2,1,4,4,0,2,0,1,0,0,0,0,0,4,1,0,0,0,0,0,3,0,4,5,0,0,3,2,0,4,2,1,5,0,0,1,0,2,0,1,4,0,1,3,2,0
"signal82",0,1,4,0,3,3,3,0,1,1,3,3,0,0,0,4,5,0,0,0,1,3,3,0,0,1,2,4,1,1,3,0,2,1,0,0,0,0,3,1,1,0,2,0,4,2,1,1,2,0,0,0,7,0,0,2,0,0,0,2,1,2,0,0,1,5,3,3,2,0,0,0,2,1,0,0,1,1,0,1,1,1,1,1,0,0,0,4,0,1,1,0,3,0,3,2,0,2,1,1
"signal83",0,0,3,2,0,0,2,1,2,1,1,0,2,1,2,0,0,0,0,0,1,0,1,1,0,1,2,4,1,0,1,0,1,1,1,1,0,0,3,5,0,1,4,5,2,1,0,1,8,1,8,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,2,3,0,1,1,2,1,0,0,1,0,1,0,0,1,6,0,0,6,3,0,0,0,0,0,2,0,2,0,2,1,0,6
"signal84",1,1,3,0,2,8,0,3,0,0,1,1,2,4,2,2,3,0,0,0,1,1,0,1,1,0,0,0,1,1,5,0,0,0,0,1,2,1,3,2,4,0,11,1,3,2,2,0,0,0,1,1,1,1,0,1,1,0,1,2,1,4,0,1,1,6,0,5,0,0,2,0,6,0,0,0,3,2,0,0,4,0,1,3,0,3,1,1,0,0,1,0,0,2,0,1,0,1,1,0
"signal85",0,1,3,0,1,4,0,1,0,0,4,2,0,0,1,3,0,0,0,1,0,0,0,1,1,0,3,7,0,0,6,0,5,0,1,0,0,0,1,4,1,0,4,0,1,1,6,0,10,1,2,3,0,1,0,0,4,2,2,4,1,2,1,1,0,0,0,0,0,0,2,0,2,0,1,0,2,2,2,0,3,0,3,0,2,2,2,2,2,1,1,0,0,3,1,1,2,0,1,4
"signal86",1,1,1,3,0,4,0,0,0,0,5,0,3,0,3,2,5,2,0,0,0,4,0,1,2,1,0,0,0,1,0,0,2,1,0,1,0,4,0,0,5,0,4,1,5,2,1,0,1,1,2,1,3,0,3,0,1,2,4,3,1,6,0,0,0,0,9,2,0,1,1,0,4,0,0,0,1,2,0,0,6,1,3,0,0,1,2,4,0,1,2,1,1,0,2,0,0,1,2,1
"signal87",0,0,1,1,3,1,0,0,0,0,2,0,3,0,2,2,1,0,0,0,0,4,1,0,0,0,1,0,1,1,4,1,4,1,0,1,0,2,3,4,2,1,0,0,2,1,3,0,2,1,1,1,0,3,0,3,3,2,0,0,0,1,0,1,1,2,0,6,5,0,0,1,3,0,0,0,2,5,0,1,0,1,2,1,3,0,1,0,1,1,0,0,1,0,4,2,0,0,0,2
"signal88",2,1,2,1,0,2,0,2,0,0,3,0,3,3,2,4,2,1,1,1,0,2,4,0,0,0,0,6,2,2,1,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,1,0,3,0,7,0,6,1,1,0,0,0,1,1,0,2,1,5,0,4,0,0,2,0,0,0,0,1,2,0,4,2,0,0,0,3,1,5,0,7,1,1,0,0,1,0,1,1,0,0,0,3,1,0
"signal89",0,2,0,3,3,5,0,1,2,1,1,0,8,0,0,1,8,0,0,0,0,2,0,2,0,1,2,2,0,0,2,2,1,0,0,5,1,0,3,2,1,1,1,1,4,0,2,1,0,0,0,1,3,3,0,0,3,1,3,1,3,1,0,1,1,5,2,9,0,0,0,4,0,0,0,1,0,2,0,1,1,0,1,2,0,10,1,0,0,1,2,0,1,0,0,0,0,2,2,2
"signal90",2,1,0,2,1,2,2,0,0,2,0,1,0,5,3,2,4,1,0,0,0,1,0,0,1,3,3,1,0,3,5,1,1,0,1,0,1,4,4,2,0,0,2,4,1,1,0,0,1,2,0,2,0,0,3,3,3,0,2,3,0,3,0,0,1,0,2,5,2,2,0,0,0,1,7,0,0,4,2,0,2,0,2,2,1,2,1,1,1,0,0,1,4,1,3,0,1,0,1,5
"signal91",0,1,10,0,1,2,0,0,1,0,0,2,0,1,0,4,0,0,1,0,0,5,1,1,3,0,3,5,0,1,2,1,1,1,0,0,0,0,4,7,5,0,4,1,1,0,4,0,5,1,2,2,2,0,3,1,2,1,2,5,0,0,0,1,1,1,0,9,0,1,1,2,4,0,0,0,6,1,1,0,1,0,3,2,1,0,7,2,0,4,2,3,2,1,0,1,1,1,0,3
"signal92",0,0,1,1,0,4,0,0,0,1,1,1,5,2,4,0,1,0,0,1,0,0,0,0,0,5,0,0,1,0,9,0,0,0,0,0,1,0,2,0,1,1,0,1,0,3,1,0,1,0,4,0,0,1,1,1,0,0,0,1,0,1,1,2,1,4,0,6,3,0,1,1,0,2,0,1,1,1,1,0,4,0,0,4,0,6,0,1,0,1,0,0,2,0,0,2,1,2,0,2
"signal93",0,0,2,1,1,3,0,1,1,0,0,0,0,4,4,0,1,1,0,2,0,5,2,0,1,2,0,3,1,2,1,0,1,0,1,1,0,0,5,2,3,0,0,3,3,0,3,0,2,1,2,0,0,2,0,0,3,1,0,0,1,2,4,0,1,0,2,9,2,3,0,0,3,0,1,1,7,2,1,0,2,0,3,0,1,0,0,2,0,1,0,1,0,1,1,0,0,1,2,1
"signal94",2,0,2,2,0,2,1,1,0,0,0,1,2,2,2,0,2,0,3,0,0,8,4,3,0,5,2,7,0,1,2,0,2,0,0,3,0,0,5,2,0,1,4,0,6,0,1,1,1,1,2,1,2,0,1,1,3,2,3,0,2,3,2,0,0,0,1,1,1,1,1,0,3,2,2,0,3,0,2,0,1,3,1,0,0,2,6,8,1,1,0,0,4,1,3,1,0,3,3,4
"signal95",0,2,3,2,0,1,4,0,0,0,1,2,0,0,0,7,0,1,0,0,1,3,2,1,1,1,0,0,0,3,0,2,6,1,0,1,3,1,5,2,5,0,3,3,4,0,0,2,2,0,0,0,2,1,1,0,1,1,3,3,2,0,1,1,0,1,0,5,3,0,0,1,6,0,0,0,1,3,0,1,1,2,3,2,0,1,1,3,0,0,0,0,0,0,3,0,1,0,1,2
"signal96",1,0,6,0,3,1,1,3,1,0,1,0,2,2,7,2,5,2,0,0,0,1,4,0,2,4,1,1,1,5,0,1,3,2,0,0,0,2,3,0,2,0,2,1,4,0,1,0,0,0,0,0,2,1,0,1,4,0,4,2,2,0,0,0,4,3,3,3,2,0,0,0,5,3,1,1,4,1,1,0,1,0,8,0,1,5,4,2,1,2,2,2,1,0,1,1,1,1,1,5
"signal97",2,0,4,3,1,0,0,1,0,1,0,1,1,3,2,5,1,1,2,0,2,1,2,1,0,6,0,1,0,2,2,0,4,4,2,1,1,2,3,0,0,1,3,0,0,0,6,0,1,2,2,1,0,0,0,0,4,1,0,3,2,1,0,0,0,1,0,4,4,5,0,0,4,0,4,2,5,1,1,3,2,1,0,1,0,6,0,8,1,1,1,2,2,0,5,0,3,2,5,5
"signal98",2,1,4,2,1,1,0,2,0,0,3,0,0,0,1,3,1,1,0,0,0,1,3,0,1,2,0,3,2,1,0,0,5,1,1,1,3,0,1,0,5,1,1,0,1,1,2,2,3,0,5,3,4,1,0,1,0,3,2,1,0,1,0,1,0,2,1,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,3,5,3,1,0,1,1,2,2,1,1,0,0,0,1,0
"signal99",3,0,1,2,4,2,0,1,0,1,2,1,8,4,0,7,2,1,1,1,0,2,2,0,1,1,2,6,0,1,0,0,1,3,1,0,0,1,0,2,0,1,0,1,1,0,10,0,0,0,0,1,0,0,1,1,3,0,1,0,0,2,1,1,2,4,0,0,1,0,1,1,0,0,5,0,5,1,1,0,2,0,0,2,0,0,1,0,1,1,1,0,5,1,3,0,0,0,0,1
"signal100",0,2,0,2,4,0,0,0,0,0,3,2,2,2,2,1,2,0,2,2,0,4,0,0,0,2,1,0,0,0,5,0,2,0,1,0,0,0,4,5,5,0,0,0,6,2,10,0,1,0,2,0,1,0,0,3,2,1,0,6,0,0,0,1,0,0,3,3,8,0,2,2,1,0,1,0,0,2,0,4,3,0,3,0,0,8,5,6,0,1,1,0,0,0,2,0,2,5,1,1
"signal101",4,0,1,7,2,1,1,0,0,1,0,2,5,0,0,2,1,3,1,0,0,3,1,0,0,3,1,4,1,6,1,1,0,0,0,0,1,0,2,6,7,0,6,1,0,2,1,0,5,0,0,1,0,0,0,0,2,0,5,3,0,0,0,1,1,1,1,7,1,0,1,0,3,3,1,0,0,3,0,1,3,2,2,1,0,2,2,4,3,0,0,0,5,1,0,0,2,1,1,2
"signal102",0,0,0,1,1,5,0,1,0,1,4,1,0,1,1,2,0,1,2,0,3,9,0,0,0,1,2,1,0,1,0,0,0,0,1,3,0,1,5,1,0,0,3,1,0,0,1,0,8,0,1,0,2,0,1,0,2,0,1,3,0,0,0,0,0,2,3,3,0,0,0,1,0,0,2,0,1,3,0,2,1,0,6,1,0,6,3,0,0,0,1,0,3,1,9,0,0,0,1,5
"signal103",0,1,1,2,5,5,0,2,2,0,1,0,1,5,4,4,2,0,0,1,0,0,1,2,1,2,0,1,0,0,2,2,0,1,0,1,0,3,5,0,0,1,1,8,8,0,2,2,2,1,3,0,4,1,0,0,1,1,0,2,2,4,0,2,0,0,4,1,4,1,0,0,0,0,3,0,7,3,0,0,0,0,2,5,3,1,3,4,1,0,1,1,0,1,0,0,0,1,1,0
"signal104",0,0,1,1,5,0,4,1,0,2,3,0,4,1,1,0,11,1,0,1,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,1,3,0,3,2,6,0,1,2,1,0,2,0,2,0,0,0,2,1,7,0,1,0,0,0,0,2,3,0,3,2,0,1,4,1,0,0,0,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0
"signal105",0,0,1,2,2,13,0,1,1,0,0,2,1,0,0,2,4,3,1,0,0,2,0,0,0,3,1,3,0,0,3,0,2,1,2,0,1,1,0,2,2,0,4,0,1,0,5,2,3,0,1,0,1,3,0,1,1,0,2,4,0,2,0,0,1,7,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,2,1,1,4,0,0,0,1,1,1,1,1,1,3,5,2,1,2
"signal106",0,1,3,3,1,6,1,0,0,0,0,2,0,0,3,4,2,0,1,0,2,2,1,0,2,2,0,4,0,1,2,0,3,1,0,0,1,1,2,0,1,0,4,0,0,0,3,3,4,4,1,4,1,1,2,1,3,0,0,1,0,1,2,0,0,3,4,0,1,2,3,3,1,0,3,0,1,1,0,0,0,0,0,1,1,2,0,6,1,1,0,1,11,2,3,1,0,1,1,0
"signal107",0,0,3,1,4,3,2,0,0,0,3,0,2,0,3,4,6,0,0,1,3,3,0,2,2,1,1,0,0,2,0,0,5,0,0,0,2,1,4,2,4,3,1,4,4,1,8,0,1,0,1,0,2,0,2,0,0,1,4,0,1,6,0,0,0,3,4,0,1,1,0,0,0,0,0,2,4,0,0,1,1,1,0,2,0,1,1,3,0,2,2,3,0,0,2,0,1,4,1,1
"signal108",5,1,2,3,2,6,0,1,1,1,0,0,0,2,2,0,1,0,1,1,0,0,0,0,1,3,0,2,0,1,1,0,0,1,1,0,1,1,5,2,2,1,3,2,3,0,2,0,1,1,0,0,2,0,1,0,4,0,4,4,0,0,2,0,1,1,10,1,2,0,1,1,1,0,1,2,7,2,1,0,1,1,6,4,3,1,2,0,1,1,1,0,1,2,0,1,1,0,2,3
"signal109",1,2,2,7,1,1,1,1,0,0,0,1,0,6,1,3,1,1,2,1,0,5,4,0,0,1,0,0,2,4,3,5,0,2,1,1,2,1,1,0,2,0,3,1,3,0,4,0,7,1,2,0,2,0,0,0,4,2,1,2,0,3,1,0,0,3,2,2,2,0,0,0,3,1,0,1,1,3,1,0,1,0,0,2,0,2,7,2,0,3,1,0,0,1,2,0,0,2,5,8
"signal110",1,4,1,0,0,2,0,0,0,2,6,0,8,1,1,2,3,0,0,0,0,6,0,1,3,0,1,2,0,2,2,0,2,1,1,1,1,1,4,10,3,0,0,0,1,0,2,1,1,1,0,1,3,0,1,0,4,4,3,4,0,1,3,0,3,0,3,3,2,1,0,0,3,0,4,0,1,2,0,0,3,1,1,2,0,1,5,5,0,0,0,0,1,0,2,1,0,6,0,1
"signal111",2,4,1,4,0,4,0,0,0,0,2,3,2,1,3,7,7,0,1,1,0,3,3,2,1,2,0,4,3,2,2,1,3,0,1,0,0,2,2,1,0,0,1,5,4,0,1,2,0,0,1,0,2,1,2,2,0,1,5,2,1,2,0,1,1,5,1,0,0,0,0,0,3,0,0,2,1,0,1,0,1,1,14,1,0,1,3,6,1,0,0,0,8,1,5,0,0,2,5,3
"signal112",0,0,6,2,3,2,0,3,0,0,0,1,2,2,2,2,0,1,1,0,2,3,1,0,0,1,0,1,0,5,4,1,5,0,2,0,1,0,2,0,1,0,1,2,2,2,1,0,2,0,6,0,2,0,0,3,1,0,3,7,1,2,0,0,0,0,2,1,6,1,0,0,4,0,2,0,6,2,0,2,0,0,1,2,1,0,2,2,1,0,3,0,1,0,1,0,2,0,0,1
"signal113",0,3,1,4,2,1,1,0,0,0,7,0,0,6,3,1,0,0,2,0,0,1,2,0,1,1,2,2,2,1,0,0,1,0,1,0,1,0,1,3,4,1,3,3,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,4,3,1,2,1,0,2,1,0,1,2,0,0,3,0,8,1,3,5,0,1,3,0,4,1,0,1,1,1,0,1,2,0,2,0,0,1,0,1,1,3
"signal114",3,1,0,0,1,2,0,0,2,0,4,0,4,1,1,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,3,0,2,1,2,0,0,0,2,2,5,0,1,3,4,2,2,1,4,0,1,2,1,2,0,1,1,0,1,3,1,1,0,1,1,2,2,5,1,0,0,5,4,3,3,0,0,2,0,1,0,1,1,4,2,2,0,9,0,1,0,1,1,0,1,0,0,3,0,2
"signal115",1,0,0,3,4,1,0,0,1,1,4,0,4,1,4,3,4,0,0,1,1,2,3,0,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,6,2,1,1,4,0,4,1,2,4,1,0,3,2,1,0,4,0,5,0,0,0,1,0,0,0,1,0,0,2,0,0,3,0,7,1,3,1,1,0,1,1,2,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,4,1
"signal116",3,3,0,2,4,3,2,0,0,0,1,1,1,1,1,1,1,3,1,1,2,2,4,0,0,4,1,2,0,1,1,2,1,0,0,2,0,0,2,0,2,0,3,1,1,1,3,0,0,0,3,0,2,0,0,1,2,0,0,2,3,0,3,1,0,0,0,3,1,1,0,0,0,1,1,1,1,6,0,1,0,1,3,1,0,6,0,2,0,0,1,0,3,1,0,2,1,1,1,3
"signal117",1,1,2,0,3,0,0,0,0,2,0,1,1,6,0,3,1,0,1,1,1,0,2,0,1,1,1,0,2,0,6,1,3,0,0,2,0,1,2,0,0,0,3,3,1,1,2,0,2,1,3,0,0,2,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,2,2,5,0,2,10,2,0,2,0,0,3,0,1,2,0,0,3,0,1,0,1,1,5,2
"signal118",0,0,3,6,1,5,0,1,0,0,0,0,0,1,10,4,3,0,0,1,0,2,3,0,0,2,1,0,1,0,4,2,2,0,1,0,0,1,2,0,2,0,3,1,0,2,3,2,1,0,0,2,4,1,2,1,4,2,0,3,1,5,0,1,0,3,2,2,0,0,1,0,0,0,3,0,1,1,1,0,0,0,3,3,0,2,0,1,0,0,0,2,6,1,1,0,0,1,1,4
"signal119",2,0,1,2,1,0,0,0,4,0,2,0,3,2,1,1,2,5,0,0,2,1,0,0,0,7,0,1,2,0,0,0,2,4,0,0,3,4,5,0,2,1,6,3,1,0,0,3,0,1,1,2,2,0,0,1,8,1,3,6,2,1,0,0,0,7,0,4,0,0,0,1,0,0,2,3,0,0,0,0,9,1,3,2,0,3,0,2,0,1,2,0,3,1,1,0,0,3,1,5
"signal120",2,2,5,1,0,0,0,0,1,1,2,0,0,4,2,0,0,0,0,1,2,1,1,1,0,1,4,1,1,1,0,3,0,2,0,0,0,0,0,4,2,1,2,0,0,1,1,1,1,0,0,1,9,0,0,3,2,5,3,0,0,0,0,2,1,4,2,1,1,0,2,0,0,0,0,1,2,6,0,4,2,0,0,4,2,2,3,0,1,0,0,2,0,0,1,1,1,0,2,3
"signal121",1,0,0,2,1,1,0,1,1,1,1,0,4,1,2,4,6,2,1,1,0,1,3,0,0,1,0,1,1,2,1,0,0,0,0,1,0,0,1,3,1,0,2,1,4,0,0,0,2,2,1,0,2,0,0,0,5,0,0,5,1,0,0,4,1,0,5,1,0,0,0,1,2,3,2,1,5,1,0,0,1,0,2,1,0,3,1,2,2,0,0,0,0,0,1,0,0,0,1,5
"signal122",0,0,1,5,1,1,0,0,0,0,1,0,0,4,2,0,1,2,1,0,0,3,0,0,0,6,1,0,0,3,2,0,0,0,1,0,0,0,2,1,1,0,1,0,3,0,2,1,1,0,2,0,2,0,0,0,9,0,2,1,0,1,2,0,1,4,6,6,0,0,0,1,0,0,7,0,3,1,2,0,4,0,2,2,2,2,7,1,0,1,1,3,0,1,0,0,0,0,5,6
"signal123",0,1,0,1,5,1,2,0,4,0,0,0,3,4,9,1,0,1,0,0,0,1,4,0,2,2,2,2,1,2,0,0,4,2,0,2,1,0,4,0,4,1,0,0,4,0,2,1,1,0,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,5,0,0,4,1,0,5,0,0,0,1,4,1,0,0,5,0,3,2,1,0,0,0,3,4,1
"signal124",0,1,2,1,4,0,0,1,1,0,1,2,4,1,0,3,0,0,0,0,1,7,1,1,0,2,0,3,1,2,1,0,3,0,0,0,0,1,1,3,2,0,0,0,1,0,0,2,8,0,4,0,1,2,0,0,0,0,0,2,0,4,0,1,2,0,5,1,2,0,1,0,4,2,1,1,0,1,0,0,1,0,2,4,0,1,2,0,0,0,1,0,2,0,6,2,0,2,1,3
"signal125",0,1,9,1,0,0,1,0,0,3,3,1,0,3,0,3,0,0,1,0,1,1,2,2,0,0,0,0,1,6,4,0,1,2,0,1,2,1,1,2,2,0,1,0,3,0,4,0,1,1,1,0,1,0,1,2,3,0,1,1,0,2,0,0,0,0,4,1,1,0,2,0,1,1,0,1,2,3,0,2,5,1,4,1,0,2,1,1,0,0,0,0,1,1,1,0,1,5,2,2
"signal126",2,2,7,0,3,4,1,0,0,0,2,0,1,4,5,3,6,0,0,0,0,2,0,0,0,3,0,1,0,5,7,1,3,1,1,0,0,2,0,1,0,0,5,2,2,2,5,0,1,0,0,0,2,1,0,0,0,1,4,6,0,1,0,0,2,0,12,4,4,0,0,1,1,0,2,1,2,2,1,0,1,1,3,1,0,2,0,2,1,0,0,0,2,0,3,1,1,1,1,1
"signal127",0,0,5,0,0,0,0,1,0,0,2,0,2,2,2,0,2,0,0,0,0,2,6,0,1,4,2,0,0,1,4,0,1,1,0,0,1,0,2,14,0,3,5,1,5,1,1,0,0,1,5,1,3,1,0,0,1,3,1,1,0,2,2,0,2,0,7,3,0,0,2,0,3,2,2,0,2,5,2,0,3,0,2,4,1,0,4,2,0,0,0,0,0,1,0,0,0,6,4,0
"signal128",0,0,1,1,0,3,1,0,0,1,5,1,7,1,2,3,5,1,0,1,2,5,2,1,0,8,0,1,0,3,1,0,3,1,2,1,1,0,1,1,2,1,4,4,3,0,2,2,1,1,1,0,1,2,0,0,1,2,6,0,0,0,0,4,2,1,7,1,0,3,0,0,8,1,2,1,0,0,0,0,3,1,3,3,1,0,1,3,0,0,0,1,2,0,0,1,0,2,6,5
