"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal64",2,3,1,0,0,1,2,0,4,0,6,1,0,0,0,3,1,0,0,0,0,6,1,0,1,0,2,0,0,0,0,0,2,1,1,1,2,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,1,0,0,0,0,2,0,6,2,1,2,0,1,1,3,0,1,1,1,1,1,0,0,0,3,0,1,1,0,1,0,1,0,0,1,2,1
"signal65",0,1,0,3,0,1,0,3,0,0,5,0,1,0,3,1,0,1,0,1,0,4,0,1,3,1,1,2,1,2,0,0,1,1,1,1,1,2,0,0,6,0,5,0,1,0,1,0,0,1,3,1,0,3,0,1,1,0,2,1,2,3,0,1,1,1,0,6,0,2,0,0,1,0,0,2,3,1,0,2,2,1,1,0,0,0,0,2,0,1,1,1,0,0,1,0,1,1,1,3
"signal66",1,0,0,1,0,1,0,0,1,1,2,0,2,0,6,1,1,0,0,1,1,5,2,0,1,0,1,0,1,1,2,0,2,0,0,0,1,1,0,4,0,2,1,0,0,0,1,0,2,0,0,1,7,1,0,0,2,0,0,0,3,2,0,0,0,0,0,2,4,1,0,1,2,2,0,3,1,0,0,1,0,0,3,7,2,0,0,1,1,0,0,1,0,4,0,0,2,1,4,1
"signal67",1,0,0,0,1,0,2,0,0,1,0,0,0,3,3,2,1,2,0,0,0,0,1,0,0,2,0,1,0,1,2,0,2,2,1,0,0,1,1,0,0,1,0,0,1,1,3,2,0,0,2,0,0,0,1,0,2,0,0,4,3,0,0,1,0,0,0,3,2,0,0,0,0,2,3,1,2,1,0,1,0,1,0,2,0,1,0,0,2,0,4,0,1,0,3,3,1,0,0,0
"signal68",1,0,0,1,0,1,0,1,2,0,3,3,0,0,5,0,4,0,0,1,0,2,0,1,0,2,0,0,2,1,0,3,1,0,2,1,0,0,1,4,6,0,2,1,2,1,6,1,0,0,1,0,2,0,0,5,0,0,1,2,2,2,1,0,0,1,1,7,2,2,0,0,0,0,0,1,0,7,0,0,4,2,0,0,1,1,0,0,0,0,1,0,0,1,4,1,0,0,3,9
"signal69",1,0,0,2,2,0,0,0,0,0,2,0,1,1,3,1,2,0,1,0,0,1,3,0,0,4,1,1,0,2,1,0,0,0,0,0,3,0,1,1,3,1,0,0,0,1,2,1,0,0,2,1,0,2,0,0,0,1,0,0,1,6,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,2,0,2,1,0,1,1,3,0,3,2,0,1,0,0,0,2,0,1,0,0,2
"signal70",0,0,0,1,0,2,0,1,0,1,3,0,1,0,4,0,2,0,0,1,0,4,1,0,1,0,1,0,0,3,0,0,1,2,0,0,1,0,0,4,0,3,1,2,3,0,4,0,2,0,6,1,0,1,2,0,0,0,0,1,0,2,0,0,1,0,0,9,3,0,2,3,1,0,1,1,1,2,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,4,5
"signal71",4,0,0,0,2,1,0,0,0,1,2,0,0,0,6,1,7,0,0,0,1,0,4,0,0,1,0,0,0,2,0,2,0,0,1,1,2,0,0,3,0,2,7,0,0,0,1,0,2,0,4,0,0,0,1,1,0,2,2,4,1,2,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,3,2,0,1,0,0,0,2,1,0,2,4,0,0,1,3,2,1,2,0,0,1,0
"signal72",0,0,1,0,0,5,2,1,0,1,3,0,2,0,2,1,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,5,0,4,0,0,0,2,1,0,0,0,1,0,0,3,2,2,0,2,0,0,0,1,0,0,1,0,2,2,3,1,0,0,1,1,1,1,0,2,1,0,1,6,0,1,1,0,4,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,2,4,1,1,0
"signal73",0,0,1,1,0,0,1,2,1,0,5,1,0,0,5,2,1,1,0,1,0,0,1,0,0,1,4,0,0,0,0,2,2,0,1,3,0,0,3,5,3,1,1,0,1,0,0,0,0,2,3,0,0,1,0,0,4,1,0,4,1,4,1,2,3,0,1,2,0,1,0,0,1,2,1,0,0,2,1,3,3,1,2,1,2,1,3,6,2,0,0,0,0,0,1,0,0,1,2,0
"signal74",0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,2,0,2,2,0,4,2,0,2,3,0,0,2,1,0,1,0,1,0,1,0,0,2,4,0,0,1,5,5,2,1,4,1,0,0,1,0,2,0,0,1,1,5,1,0,2,0,0,0,1,2,3,0,0,0,1,1,5,0,1,4,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,7,0,2,1,5,2
"signal75",2,0,2,2,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,3,1,1,3,0,2,0,1,0,0,5,1,0,3,3,1,0,0,6,0,2,0,0,0,1,1,1,0,0,1,1,0,0,4,2,2,1,2,0,0,0,3,2,0,1,1,6,2,1,2,2,0,4,1,3,1,2,0,1,0,3,2,0,2,0,2,0,0,0,1,0,1,4,0,0,0,0,0
"signal76",0,0,0,3,1,0,1,0,3,0,0,1,1,0,1,0,0,1,0,1,2,3,2,0,1,0,0,1,1,0,0,2,4,3,0,1,2,0,0,0,1,0,1,5,0,0,2,0,1,0,3,0,4,0,0,0,0,1,2,5,0,3,0,0,2,1,0,3,0,0,1,3,3,0,2,0,1,3,3,0,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,2,2
"signal77",0,2,0,0,0,7,0,3,3,0,4,0,0,1,1,2,3,0,0,1,1,2,1,0,2,0,1,1,0,0,2,0,0,0,0,0,0,1,1,5,0,0,0,3,0,0,1,0,0,0,2,1,3,2,0,0,1,0,1,5,0,0,0,0,0,0,2,4,0,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,1,1,3,1,0,0,0,0,1,3,0,0,0,3,4
"signal78",0,1,0,1,1,4,3,0,0,1,1,3,2,0,5,0,0,0,0,0,2,2,0,0,0,4,0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,6,0,1,1,4,0,0,2,4,1,1,0,0,0,0,2,2,5,0,3,0,0,0,0,0,3,3,0,1,1,1,1,2,0,0,2,4,1,4,4,2,7,0,0,0,0,2,1,0,0,0,0,3,1,0,0,3,3
"signal79",0,0,0,1,0,5,0,0,1,1,12,1,0,1,3,0,8,0,2,0,3,0,4,0,1,1,1,0,0,1,1,1,2,0,0,0,1,0,2,0,3,2,0,0,0,3,0,0,1,1,0,0,3,3,0,0,2,1,1,2,1,4,1,2,1,0,0,5,2,2,1,0,0,1,5,0,2,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,2,0,3,1,1,1,5,1
"signal80",2,1,0,1,1,1,0,2,0,0,0,1,1,0,1,0,4,2,0,0,1,0,1,3,0,1,0,1,1,3,0,2,2,1,0,3,2,1,0,1,3,0,2,0,2,1,0,0,0,1,2,1,1,2,0,1,1,0,0,2,0,2,0,1,0,3,0,0,0,3,1,0,0,1,2,2,0,3,0,0,3,3,3,8,0,1,0,0,0,0,3,0,1,0,1,0,2,1,4,5
"signal81",0,0,1,0,1,0,0,0,1,0,2,0,1,2,0,2,1,0,0,1,1,0,0,2,1,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,4,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,1,2,2,9,0,1,0,5,3,2,2,0,0,1,0,1,1,0,0,3,1,0,0,0,2,2
"signal82",4,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,2,1,1,2,0,0,0,0,1,0,0,0,0,4,0,2,2,2,3,1,0,0,1,1,2,2,1,0,2,1,0,1,0,1,3,2,1,0,0,0,4,1,1,0,0,0,0,0,1,1,3,0,1,1,0,2,0,0,1,1,5,0,2,1,1,4,0,2,0,0,0,3,0
"signal83",0,0,2,0,0,1,0,0,0,1,0,1,2,0,2,1,4,0,1,2,0,5,0,0,1,0,2,0,1,4,0,1,3,1,0,0,1,1,0,3,3,3,1,1,3,1,7,0,0,0,4,2,1,0,0,1,1,1,0,0,0,4,2,1,0,1,0,2,2,0,0,0,0,2,1,0,0,2,0,1,4,0,2,2,0,0,0,7,0,0,2,0,0,0,2,1,1,0,1,3
"signal84",2,1,1,1,0,0,0,0,1,0,1,0,0,0,3,0,4,0,0,0,0,0,4,0,1,2,0,1,0,3,2,0,2,0,0,0,0,1,0,0,0,2,2,2,3,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,2,1,0,0,0,1,4,1,1,0,0,1,5,0,2,4,2,0,3,0,3,8,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0
"signal85",0,0,0,1,0,3,1,1,1,0,0,1,0,1,0,0,2,3,0,0,2,3,0,0,0,2,0,1,0,2,0,2,1,0,3,1,1,1,0,2,8,0,6,0,1,0,2,1,2,1,2,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,1,2,1,1,2,1,1,11,0,1,5,0,0,0,0,0,1,1,1,0,1,0,0,1,2,1,1,0,2,2
"signal86",2,0,2,0,0,6,0,2,0,0,1,1,1,0,3,1,2,0,1,0,2,1,1,0,0,2,0,0,2,0,1,0,1,0,0,0,1,1,0,1,4,0,3,0,0,1,4,0,0,0,3,0,0,0,1,0,0,0,1,2,0,6,3,0,0,2,0,5,0,1,0,0,0,1,4,0,0,4,0,0,2,3,1,10,1,1,3,0,1,0,0,1,2,0,4,1,1,1,2,0
"signal87",0,0,0,0,0,5,0,1,0,0,1,1,0,2,0,1,0,1,0,2,1,2,2,2,1,1,0,0,3,1,1,2,0,0,1,1,1,0,1,0,4,0,0,0,0,3,0,1,0,1,2,3,6,0,0,0,2,0,1,5,0,0,0,0,0,0,0,2,3,0,1,0,4,0,0,2,1,4,0,2,5,0,1,1,1,1,1,3,0,3,0,0,2,2,3,1,2,0,1,1
"signal88",0,4,1,0,1,3,0,2,0,0,1,0,0,0,1,3,2,1,0,0,0,2,4,0,1,4,1,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,2,0,1,1,1,1,0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,1,0,2,1,4,3,0,1,0,2,1,4,1,2,0,0,0,2,1,1,2,1,0,1,0,3,0,3,1,2,0,0,0,0,0,3,2
"signal89",1,0,3,2,0,1,1,1,0,0,0,0,1,0,3,0,3,1,0,3,0,1,0,1,1,0,0,0,0,4,2,0,0,0,1,2,1,1,0,0,2,0,6,0,2,1,0,1,1,1,4,0,3,1,1,0,0,2,0,1,0,0,2,2,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,3,1,0,1,3,0,2,0,6,1,1,0,0,0,0,1,0,1,1,11,2
"signal90",2,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,6,0,2,0,2,1,1,0,0,2,0,0,1,0,0,0,3,1,0,0,2,0,1,3,5,0,3,2,1,0,1,3,0,0,1,3,1,0,0,0,1,0,2,0,0,5,0,0,0,1,2,1,1,0,5,1,0,1,2,0,3,1,0,1,0,0,3,0,0,0,1,3,3,0,0,1,1,1,1,3,0,0,2,3
"signal91",2,0,3,0,0,2,4,0,0,0,3,0,1,0,3,0,2,0,1,0,5,1,0,0,1,6,0,0,0,0,0,0,2,1,0,2,1,0,1,1,2,2,3,0,3,0,2,0,2,1,2,1,3,0,0,0,1,0,0,3,1,7,0,0,0,2,1,1,0,1,0,1,4,2,2,0,2,2,2,0,2,0,0,1,2,0,2,0,0,3,3,1,0,1,3,0,1,0,2,3
"signal92",0,1,2,1,2,1,0,0,1,2,0,0,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,3,0,1,0,0,2,0,1,6,0,1,2,0,0,1,2,0,4,0,0,0,4,0,1,1,0,0,2,0,1,5,0,7,1,0,0,1,1,1,2,0,0,0,0,2,7,2,2,4,0,0,0,2,1,5,1,1,2,2,0,3,1,1,1,0,5,0,0,0,2,2
"signal93",0,0,2,0,0,0,0,2,1,0,2,0,0,0,6,0,4,0,0,0,1,2,2,0,3,2,0,4,2,5,0,1,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,5,1,4,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,9,0,0,0,0,0,3,0,2,0,0,1,0,0,0,6,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1
"signal94",1,2,1,2,0,6,1,0,1,1,0,2,0,1,1,0,4,0,2,0,0,4,1,3,0,1,0,1,0,1,1,0,0,2,1,0,0,1,0,0,2,0,1,1,1,1,5,0,0,0,0,2,4,0,0,1,0,2,0,5,0,0,1,0,0,1,1,2,1,0,0,0,1,1,0,0,5,2,1,0,0,1,3,0,2,0,1,3,0,0,0,2,0,0,3,1,0,0,3,2
"signal95",4,0,1,0,0,9,1,3,0,0,3,0,0,1,7,1,2,0,1,0,2,0,2,0,0,2,0,1,0,3,0,1,1,0,0,0,1,0,2,2,2,1,0,1,3,1,1,0,0,1,2,0,2,0,1,0,3,0,0,8,1,8,0,2,2,3,0,1,2,0,1,0,0,3,0,0,5,2,0,1,4,0,6,1,0,1,0,2,0,1,1,0,1,1,3,2,1,0,3,3
"signal96",2,0,0,0,0,1,0,1,1,0,3,2,1,0,3,0,4,0,0,3,0,0,1,1,2,8,1,1,0,1,2,1,3,1,0,1,1,2,0,4,3,0,0,0,8,0,2,0,0,2,0,0,0,3,0,1,0,0,1,3,0,2,1,0,0,0,0,3,0,2,3,1,0,1,6,1,5,2,2,0,3,1,4,1,0,2,0,1,0,0,1,1,1,0,1,1,1,1,5,0
"signal97",1,1,0,0,0,5,1,0,0,1,6,0,0,0,1,1,0,1,0,2,1,2,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,1,1,0,6,0,3,0,4,3,2,0,0,0,2,0,7,1,2,2,0,0,0,1,1,2,2,2,1,0,1,5,0,1,2,2,0,0,2,2,3,0,1,0,2,0,4,0,0,0,0,2,0,0,1,1,0,1,4,0,1,0,5,0
"signal98",0,0,4,1,1,3,0,0,0,0,5,3,0,1,4,0,3,0,0,0,4,0,2,2,2,2,1,2,2,3,0,0,1,1,1,0,0,2,2,0,4,1,1,0,1,1,2,1,0,1,1,1,2,2,0,1,2,0,2,1,1,3,0,2,0,0,0,2,2,0,1,4,2,1,2,2,3,0,0,1,3,0,0,0,3,0,0,4,1,1,0,0,0,0,4,1,0,0,6,1
"signal99",0,0,0,0,0,4,2,5,0,0,4,0,1,2,5,0,2,3,0,1,0,1,0,3,0,8,1,1,1,4,1,0,5,0,3,0,3,2,2,3,4,1,1,0,1,2,0,0,1,0,0,0,1,2,0,1,0,0,0,1,1,1,1,0,0,1,2,1,0,0,2,1,1,1,7,0,1,0,2,1,1,0,1,4,1,2,1,1,3,3,1,1,0,1,0,3,0,0,0,1
"signal100",0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,2,1,1,0,1,1,6,1,1,1,0,0,0,0,0,3,1,1,1,4,1,0,1,0,1,1,1,8,1,0,3,1,1,1,1,0,2,1,1,1,0,2,2,0,1,0,0,0,3,1,0,2,1,0,2,0,1,0,0,1,0,5,0,0,1,0,1,0,0,1,1,3,0,0,0,1,2
"signal101",1,1,2,2,0,0,0,0,1,1,0,0,2,0,5,0,3,0,0,0,0,2,2,0,0,0,1,1,1,2,2,1,3,0,0,0,0,0,0,5,0,1,4,0,1,0,1,0,1,2,2,1,2,0,1,0,2,2,0,4,0,2,0,0,1,0,0,0,5,0,0,0,1,0,1,0,4,5,2,0,0,0,6,4,5,0,0,2,1,0,0,0,0,3,2,1,0,3,1,0
"signal102",0,1,0,0,1,3,4,0,2,2,1,0,0,0,0,0,0,4,1,0,1,0,1,3,2,6,0,1,1,0,0,0,2,0,2,2,0,0,4,2,1,3,2,0,1,0,1,1,0,2,5,0,0,0,0,3,1,0,0,3,0,0,0,1,1,1,1,6,1,1,0,0,0,0,3,0,2,6,3,0,6,0,0,4,0,0,2,0,0,1,0,0,0,0,2,0,2,1,1,0
"signal103",0,1,1,0,0,7,0,0,1,0,3,3,0,0,0,1,0,1,1,2,1,1,0,1,1,4,3,0,0,3,2,1,0,0,2,0,0,0,0,1,0,0,1,3,1,1,1,1,1,1,0,0,1,1,0,1,2,0,3,9,0,1,0,0,2,0,0,1,0,0,0,0,1,3,0,1,5,1,0,0,3,0,0,0,0,0,3,1,0,0,1,0,1,0,2,0,1,1,1,0
"signal104",0,0,0,0,1,3,0,0,0,1,0,0,1,0,1,1,0,2,0,0,2,1,1,3,0,0,0,0,1,0,1,1,9,0,0,0,0,3,0,2,1,1,5,2,1,2,5,0,0,0,1,2,4,1,0,0,0,1,0,0,1,4,1,1,0,0,0,0,2,2,0,1,0,1,0,3,5,0,0,1,1,4,8,1,0,2,1,2,1,0,2,1,0,0,1,1,0,1,5,4
"signal105",0,2,0,0,2,1,2,1,0,0,0,0,1,0,7,1,2,0,0,0,1,5,7,0,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,5,0,10,1,1,2,2,0,4,0,1,0,5,1,0,1,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1,1,0,3,0,6,1,0,2,0,1,1,0,1,0,0,0,2,1,3,0,3,0
"signal106",0,0,0,1,1,0,1,2,0,1,4,1,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,2,7,0,1,3,0,0,2,1,0,0,1,2,3,1,0,0,2,0,1,0,1,1,1,0,0,3,0,1,1,2,0,2,1,0,2,1,0,4,0,1,0,3,2,2,0,0,0,0,3,0,1,1,0,0,1,0,2
"signal107",0,0,1,3,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2,0,1,1,3,5,1,0,0,0,3,3,1,1,3,2,0,2,0,0,2,0,0,3,1,1,0,1,0,2,2,0,1,2,0,0,2,0,1,2,0,1,1,0,0,2,1,2,0,0,0,4,0,0,0,1,3,1,8,0,4,0,1,2,1,3,0,0,1,2,1
"signal108",2,0,0,2,2,0,0,2,3,3,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,6,1,1,0,2,5,2,3,1,0,0,0,0,0,0,3,0,4,1,3,0,0,0,1,0,2,0,3,2,3,0,0,1,3,3,0,4,2,1,1,0,0,2,0,0,2,0,0,0,4,1,4,2,1,3,1,2,4,2,3,0,0,0,0,0,0,0,2,0,0,1,2,0,4,6
"signal109",0,0,0,1,3,0,0,1,0,0,0,0,0,2,4,0,0,1,0,1,0,2,1,0,0,3,0,2,2,4,0,0,2,0,1,1,0,0,5,3,2,1,2,2,0,1,3,1,0,0,0,1,2,0,0,0,1,1,0,0,0,2,1,1,0,1,0,1,1,0,0,1,1,0,4,1,5,2,0,1,3,1,3,1,1,0,0,4,0,0,1,0,1,0,4,0,1,2,1,0
"signal110",2,0,1,1,4,1,1,0,1,1,1,0,0,2,7,0,2,0,0,1,3,4,8,0,0,0,1,1,1,1,0,2,0,1,1,0,1,1,1,4,2,3,1,0,4,1,2,0,0,1,0,4,1,1,0,1,2,1,0,5,1,0,0,0,0,0,2,4,3,5,0,2,1,1,4,1,1,0,0,0,3,0,3,0,1,0,3,4,1,0,1,0,0,0,4,2,0,0,2,3
"signal111",1,0,0,1,0,2,1,0,0,0,3,1,0,1,1,2,3,0,0,0,0,2,2,1,3,2,0,3,1,0,0,1,2,0,0,1,1,4,1,7,1,0,0,0,1,0,0,2,3,0,8,0,1,1,1,0,0,0,0,6,0,3,3,0,1,1,0,2,2,0,0,1,1,1,5,1,4,10,1,0,0,0,1,0,0,1,0,4,0,1,1,0,1,0,4,4,1,1,2,1
"signal112",3,0,3,0,1,3,1,1,0,0,3,0,2,0,1,0,1,0,1,1,0,2,0,0,3,5,0,0,0,0,0,0,2,1,0,3,0,0,2,8,1,2,0,2,0,0,2,0,0,3,2,0,3,3,3,0,1,1,0,3,1,4,1,1,0,1,3,2,2,1,1,0,1,0,0,2,2,1,0,0,1,2,4,0,0,2,0,1,0,0,1,1,2,2,0,1,2,1,4,2
"signal113",0,1,1,2,0,0,0,0,0,0,3,0,0,2,1,0,4,0,0,1,6,1,0,0,1,6,1,0,0,2,4,1,5,0,0,1,2,1,0,0,6,1,3,0,1,3,0,0,0,1,2,1,2,1,0,1,1,0,2,3,0,1,0,0,0,0,0,5,4,1,2,0,2,0,2,0,2,0,0,0,1,1,2,4,0,0,0,0,2,0,1,0,0,3,1,0,1,3,3,2
"signal114",0,0,0,0,0,1,3,1,0,0,4,0,1,0,6,1,0,2,0,0,0,2,2,0,1,2,1,0,3,0,0,0,1,0,2,0,0,1,0,7,1,2,2,0,3,0,1,0,2,0,0,3,3,0,0,0,2,0,0,1,1,0,1,0,2,1,2,1,0,0,0,0,1,0,4,0,1,3,2,1,3,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,6,1
"signal115",2,1,0,0,0,0,0,2,0,0,3,0,3,1,3,2,1,1,1,0,2,1,1,0,0,1,0,1,2,1,0,0,0,1,0,0,1,1,3,2,0,0,1,1,0,0,4,0,1,0,4,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,3,0,1,1,2,0,0,0,2,2,2,0,1,1,4,3,0,1,1,1,0,2,1,2,0,1,1,0,0,1,2,1
"signal116",0,1,1,1,0,5,0,0,0,5,4,3,1,0,0,1,1,1,0,1,1,4,4,0,0,9,0,1,0,3,0,0,1,0,0,1,0,1,1,2,0,1,4,0,0,0,2,1,2,0,4,0,4,1,2,0,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,1,1,2,2,1,0,4,1,1,1,0,10,0,0,1,2,1,0,4,0,2,0,0,0
"signal117",1,0,0,0,0,0,0,2,0,0,3,0,3,1,3,0,2,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,2,0,3,5,0,0,4,1,4,0,0,0,0,1,1,0,1,0,0,3,1,1,2,2,2,1,0,2,1,0,0,1,1,2,0,0,0,2,1,0,2,0,1,0,3,0,1,3,0,0,0,2,1,0,0,0,0,1,2,0,0,1,7,0
"signal118",3,1,0,0,0,3,0,1,0,0,0,1,1,1,1,3,1,1,0,1,1,1,0,2,0,2,0,0,1,1,1,1,0,2,1,0,0,1,1,4,2,0,3,0,1,0,0,2,0,1,1,3,0,1,0,0,1,1,1,0,0,1,1,0,1,0,2,0,6,1,1,0,0,2,0,1,2,0,0,0,3,1,1,2,0,0,1,2,1,0,0,2,0,3,1,1,0,0,0,0
"signal119",0,1,0,0,0,1,0,1,0,0,0,0,2,2,2,2,1,2,5,2,0,2,2,0,1,0,1,2,0,3,1,0,1,0,1,0,2,1,0,1,3,3,1,2,1,1,0,0,0,0,0,0,10,2,2,0,0,1,0,2,1,1,0,0,1,0,1,0,4,2,0,0,1,0,0,1,2,0,0,0,3,1,0,5,0,2,0,0,0,2,2,1,2,1,4,2,0,0,2,5
"signal120",0,1,0,1,1,2,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,3,1,0,0,1,0,0,0,5,2,1,1,0,0,0,0,1,2,1,1,0,1,0,0,0,8,0,1,0,3,0,1,0,1,5,0,0,2,1,0,0,0,3,0,0,2,0,0,0,1,4,0,0,6,4,5,0,1,1,6,1,1,0,0,3,0,2,0,2,1,0,0,1,8,1,1,2,5,1
"signal121",0,0,0,3,0,4,0,0,0,1,0,0,0,3,0,0,1,0,4,1,1,2,1,1,0,2,0,1,2,1,2,1,1,0,0,1,0,2,2,4,5,0,0,0,2,0,3,1,1,0,0,1,2,0,0,0,0,1,2,1,0,2,0,0,4,0,1,1,0,3,0,2,0,0,0,0,0,4,1,1,2,0,0,3,0,1,0,0,0,1,4,0,0,3,2,5,1,0,1,0
"signal122",0,2,1,1,1,1,0,0,2,0,0,0,0,1,2,2,1,4,0,0,0,4,6,1,1,0,1,0,0,5,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,3,1,0,0,4,1,2,2,3,2,1,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,3,0,0,2,0,4,0,0,0,0,4,0,0,1,0,0,0,5,0,0,2,3,0
"signal123",0,4,1,0,2,1,0,0,0,1,2,3,1,1,5,0,0,0,0,0,0,1,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,3,0,2,1,2,1,0,2,0,0,0,0,0,0,1,2,0,0,2,1,0,0,3,0,1,0,3,1,0,0,3,2,0,0,0,1,0,0,0,2,1,1,0,1,0,3,0,0,1,0,1,1,0,1,0,0,0,9,0,1,1,0,1
"signal124",2,0,1,2,2,6,0,0,0,1,0,0,3,0,3,0,3,0,2,0,1,2,6,0,4,1,0,1,1,6,0,1,0,0,0,0,2,2,0,2,0,0,5,0,5,0,10,0,0,0,3,2,9,0,0,1,0,0,0,1,1,2,2,0,2,0,1,2,0,0,2,2,0,2,3,0,4,0,1,1,0,0,4,1,1,1,0,2,1,2,0,0,1,0,0,0,0,0,0,1
"signal125",0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,2,2,0,0,0,5,0,7,1,1,0,0,0,1,1,0,0,3,2,0,4,0,1,1,1,0,0,2,4,0,0,1,0,0,0,0,1,7,0,2,0,1,0,1,1,2,1,0,1,0,0,0,1,1,1,3,1,0,0,0,1,0,0,2,3,1,2,0,0,2,0,0,0,0,0,1,1,4
"signal126",0,1,2,0,2,1,0,0,1,0,4,2,0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,1,1,0,6,2,0,1,0,1,0,3,9,0,0,0,3,0,2,3,1,1,0,1,0,1,0,0,1,0,1,1,1,4,0,0,0,0,1,6,4,0,0,2,0,1,5,1,1,2,1,0,1,0,3,2,1,0,0,4,0,0,1,0,1,2,3,0,0,0,2,2
"signal127",0,0,0,0,2,1,0,0,2,0,1,1,0,1,2,1,1,2,3,1,2,1,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,0,2,4,7,0,3,1,3,0,0,0,0,0,1,1,5,1,3,0,0,0,0,2,0,0,0,1,0,0,0,5,7,1,1,1,1,0,2,2,0,1,0,0,5,1,2,4,2,0,0,2,0,0,0,1,0,0,0,1,2,2,1,1
"signal128",0,0,2,0,5,4,2,0,0,1,1,0,1,1,2,1,2,0,0,1,2,1,2,1,0,2,1,0,0,0,0,0,3,1,1,0,0,0,0,3,5,0,0,0,1,1,1,0,0,0,2,1,2,0,1,0,0,0,0,2,2,1,1,2,2,0,0,1,4,0,0,1,0,0,3,0,2,14,0,3,5,0,5,3,0,0,0,3,1,1,1,1,0,0,1,3,0,0,0,2
