"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal64",0,0,6,1,1,4,0,2,2,0,0,0,2,2,2,4,2,5,1,1,0,2,2,0,1,1,0,0,0,1,0,0,1,0,0,2,1,2,0,1,2,1,0,5,1,1,0,0,0,1,1,6,5,1,2,0,2,0,3,0,1,1,4,0,1,0,2,1,3,1,2,3,1,1,0,0,1,2,1,1,1,0,3,1,7,0,1,2,3,0,0,2,1,1,1,1,2,0,2,0
"signal65",1,0,4,0,4,6,1,1,4,4,2,0,0,1,4,4,2,2,2,0,0,6,1,2,0,1,0,1,2,0,2,1,3,0,5,0,1,3,1,5,1,4,3,1,4,3,3,0,6,0,6,0,1,1,0,0,6,1,1,1,2,2,4,0,0,1,2,1,2,0,4,3,1,0,1,0,1,2,1,0,3,1,1,1,3,0,1,1,0,1,1,0,1,2,0,3,2,1,1,0
"signal66",1,1,5,2,0,2,0,1,0,4,1,2,1,2,0,1,1,3,1,0,2,0,5,0,0,0,0,1,0,5,0,0,2,3,2,1,0,5,0,1,0,8,2,0,1,0,0,0,2,1,3,0,2,2,2,0,7,0,0,1,1,0,0,1,7,6,1,2,1,4,0,0,3,0,7,0,0,5,1,2,1,1,1,1,1,3,0,4,0,0,1,0,0,0,6,1,5,1,5,0
"signal67",0,0,0,1,1,0,2,0,2,0,1,2,2,2,5,3,2,1,1,1,0,0,3,0,1,1,3,3,6,0,2,1,0,0,0,3,0,4,0,0,4,6,0,0,3,1,1,0,3,0,1,0,0,0,2,0,3,0,1,0,1,0,2,0,2,1,4,2,0,6,1,9,1,1,1,2,7,4,0,0,0,1,1,1,3,1,1,1,1,2,0,1,9,0,2,2,0,4,1,2
"signal68",1,0,2,0,3,1,2,0,1,4,1,0,7,1,0,5,2,0,0,1,2,6,1,0,3,2,4,6,2,1,1,0,1,0,0,2,5,0,1,4,2,6,2,1,0,0,4,2,7,1,4,0,1,0,0,0,3,0,7,2,0,4,7,3,5,0,0,0,0,3,2,0,3,2,1,0,1,3,3,1,0,0,4,4,0,1,1,1,0,1,0,1,2,0,2,0,1,2,0,1
"signal69",0,1,0,0,4,3,3,0,2,4,2,0,1,2,2,9,2,2,0,1,1,0,0,0,2,2,2,1,0,2,2,0,3,0,1,1,1,0,0,2,6,1,0,2,1,1,3,2,1,0,0,0,2,0,0,0,0,2,2,2,1,0,1,1,5,0,3,6,0,2,2,0,1,0,0,1,0,0,0,0,1,0,3,2,2,0,3,0,1,2,0,1,1,2,0,0,0,1,3,0
"signal70",2,0,0,4,0,2,1,0,3,0,1,0,4,0,1,3,0,2,2,0,3,1,5,1,0,4,3,6,0,6,3,0,3,2,1,0,0,1,1,1,2,1,2,3,0,1,9,3,1,2,6,1,1,0,1,0,2,1,3,1,0,1,0,0,1,0,1,0,2,2,3,1,2,0,4,0,2,4,2,4,1,0,0,5,1,1,1,1,1,1,0,0,0,3,3,4,1,1,0,3
"signal71",0,1,2,0,1,1,1,0,2,1,5,0,0,4,2,5,1,2,1,0,2,7,2,0,1,1,1,5,2,4,2,0,2,1,3,0,2,5,4,2,2,3,0,0,2,1,1,1,2,1,3,0,2,0,0,0,3,2,1,1,0,0,0,2,3,0,2,8,0,1,3,6,5,0,5,0,1,1,0,0,0,1,0,2,5,5,1,1,1,0,0,2,0,0,2,0,2,2,3,3
"signal72",1,0,0,3,0,0,2,0,0,1,1,3,2,9,0,0,0,4,0,0,0,0,3,0,0,3,3,5,0,2,0,0,0,1,0,2,1,0,2,4,3,3,0,0,3,3,1,1,0,2,2,0,2,2,0,1,1,0,9,0,0,8,2,0,0,2,0,1,1,1,1,1,2,0,3,4,1,1,0,0,0,1,4,0,0,3,6,2,0,2,1,0,1,2,7,0,2,0,3,2
"signal73",0,1,1,0,1,8,0,0,0,0,4,1,0,4,7,1,1,8,2,2,1,1,0,0,1,0,1,1,6,3,0,0,3,0,0,9,1,1,4,2,4,3,4,6,0,3,2,0,2,0,1,1,4,0,0,0,2,1,6,3,1,2,1,2,3,9,6,4,0,2,1,1,1,0,0,0,2,2,0,0,0,0,2,1,0,0,1,3,2,0,1,0,1,0,0,0,5,1,4,4
"signal74",0,1,6,0,2,8,1,0,2,2,1,0,0,3,1,1,0,2,1,1,0,0,4,2,10,2,3,7,4,0,1,0,0,2,0,0,1,3,5,3,0,3,1,1,0,3,2,3,1,0,1,1,4,2,0,0,4,0,2,1,1,0,1,0,1,0,1,0,4,1,2,0,1,3,0,2,4,5,0,2,0,2,3,1,1,1,2,1,0,0,0,0,1,1,0,0,0,3,1,1
"signal75",0,1,2,5,3,1,6,0,1,2,1,2,2,1,6,7,3,0,0,3,0,2,0,0,0,1,2,2,0,0,1,1,0,0,11,4,2,2,2,0,0,2,7,5,1,2,1,6,5,1,5,2,2,2,1,1,1,2,1,1,0,3,2,0,5,0,2,1,0,0,4,1,4,1,1,0,0,0,0,0,1,0,7,2,0,2,0,7,0,0,1,1,1,0,1,0,3,1,2,6
"signal76",1,1,0,2,0,1,3,1,0,0,4,1,6,1,2,4,0,2,0,1,0,1,9,0,0,2,2,4,1,3,1,2,0,0,1,0,1,5,5,0,3,1,0,5,3,0,3,0,1,1,7,3,1,1,0,0,3,3,1,1,0,1,0,0,3,0,0,7,0,3,2,0,0,0,2,0,0,2,1,0,6,0,0,0,7,0,7,6,0,2,0,0,2,0,4,1,0,1,3,3
"signal77",1,0,1,6,0,2,2,0,0,4,0,0,0,0,1,0,3,3,3,0,0,0,6,0,1,1,0,1,1,2,1,2,4,0,2,2,0,4,5,2,0,2,0,1,0,4,4,0,2,0,1,1,1,0,0,1,1,0,2,1,0,1,0,1,2,3,3,4,0,1,0,0,3,1,1,0,0,3,2,0,2,0,3,2,4,7,0,1,1,0,3,2,0,2,0,0,1,1,1,6
"signal78",1,0,1,1,4,1,1,0,2,3,2,1,1,0,2,5,1,1,0,0,0,6,2,0,2,4,1,0,4,4,3,0,1,0,0,0,2,4,5,1,3,1,0,0,1,0,3,3,1,1,3,1,4,1,0,0,2,4,2,4,4,2,7,0,1,0,0,5,3,0,1,0,1,1,3,0,1,3,1,0,1,0,2,0,5,0,0,3,1,5,1,0,2,1,1,4,1,3,2,6
"signal79",0,1,0,4,1,2,2,0,1,2,2,1,1,1,1,5,1,5,0,1,2,0,0,0,6,0,1,4,2,0,1,1,6,0,2,5,1,3,2,4,4,4,4,3,1,0,5,2,5,1,0,0,2,2,0,1,1,0,1,1,0,1,0,0,3,3,0,0,4,2,2,5,0,1,3,1,3,5,1,2,4,0,4,3,1,1,5,1,0,0,1,1,1,0,1,2,4,1,3,2
"signal80",0,0,6,1,1,0,4,1,3,2,5,0,3,0,7,3,4,2,0,1,0,2,2,1,2,0,1,2,3,2,2,0,4,0,2,2,0,1,2,0,2,1,4,1,7,1,0,0,7,1,1,0,3,1,2,0,3,0,0,3,3,3,8,0,3,0,0,0,0,6,1,1,0,0,2,2,2,4,2,0,2,1,2,2,0,0,1,5,0,0,0,1,5,0,4,0,1,2,2,3
"signal81",0,0,4,2,0,0,0,1,2,0,0,0,1,7,2,1,3,0,0,0,1,0,0,0,2,1,1,4,1,1,0,0,1,4,3,1,1,0,0,0,0,0,2,2,2,0,2,0,0,0,4,2,1,0,2,1,9,0,3,0,5,3,2,2,1,2,1,0,3,2,2,1,8,0,0,0,0,2,1,4,4,1,0,0,0,0,1,4,1,0,1,0,0,0,3,0,0,2,1,6
"signal82",1,0,2,3,0,1,6,1,1,4,0,0,1,1,1,0,1,0,0,2,0,2,4,1,5,1,1,0,5,1,4,1,3,0,3,2,0,3,0,3,3,6,4,0,1,1,4,1,3,0,0,0,1,0,1,0,3,0,3,1,0,2,0,0,2,2,5,0,5,3,4,7,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,1,0,1,2,0,0,3,2,0,4,6,1
"signal83",1,0,2,2,0,3,0,1,4,1,1,1,2,0,0,2,4,0,1,1,3,1,4,1,3,7,0,0,0,4,5,0,0,0,3,3,1,1,0,1,4,4,2,1,3,2,2,2,1,0,1,0,3,0,0,0,2,0,4,4,0,2,2,0,0,1,7,1,0,5,0,0,0,1,2,1,1,1,1,2,3,1,2,2,0,0,2,1,0,0,0,0,1,1,1,1,1,1,1,0
"signal84",0,1,1,2,2,1,3,0,3,5,1,1,1,1,1,1,3,2,0,0,2,2,3,1,1,2,2,1,2,0,0,0,1,0,2,0,0,3,0,1,4,4,3,0,1,0,1,4,4,1,0,0,3,2,0,1,4,2,2,3,0,3,8,1,8,2,1,2,1,1,1,0,1,0,2,0,0,1,0,0,0,0,3,0,3,3,2,3,0,0,1,0,3,0,0,1,6,0,1,6
"signal85",1,0,1,0,2,0,2,0,2,0,4,0,0,6,2,2,3,0,0,3,0,6,1,0,1,2,2,4,2,2,3,0,0,0,5,1,0,3,2,0,0,0,2,1,5,0,0,1,1,1,5,1,3,0,1,0,11,0,3,5,0,0,0,0,1,1,1,2,0,3,1,0,1,0,2,1,1,2,1,2,0,2,0,0,6,0,6,2,0,0,1,1,1,0,4,0,1,3,0,3
"signal86",1,0,0,1,2,1,0,2,0,2,0,0,1,0,2,4,3,0,0,1,0,3,1,0,4,4,0,0,1,3,0,0,0,1,0,0,0,3,2,0,6,7,0,0,6,0,5,0,2,0,0,0,1,1,0,0,4,0,1,2,3,1,10,1,2,5,0,3,1,1,4,5,2,2,3,1,2,2,0,0,0,0,0,2,5,1,2,2,0,0,1,0,4,0,3,0,3,0,6,2
"signal87",1,1,4,3,1,1,0,3,1,2,5,0,1,4,2,3,1,3,0,2,0,0,1,0,5,0,3,0,3,2,5,2,1,0,3,4,0,2,5,1,0,0,0,1,0,2,2,3,0,1,2,4,0,0,2,0,4,0,5,5,0,1,1,1,2,2,3,1,6,1,1,4,4,1,2,2,1,1,0,0,9,1,0,2,3,1,4,1,0,0,0,0,0,0,6,1,3,0,0,1
"signal88",0,1,0,2,4,1,1,0,2,0,1,0,2,1,0,1,1,1,1,0,0,2,1,0,2,1,3,0,2,2,1,0,1,0,3,4,0,2,0,0,2,0,2,1,4,2,4,3,0,1,1,2,3,2,1,1,0,0,2,2,1,1,2,1,1,1,0,8,1,6,3,6,0,0,0,0,0,3,1,1,0,3,5,1,1,2,3,0,0,0,0,1,1,1,0,1,2,1,8,0
"signal89",0,0,2,3,0,1,1,0,4,6,1,0,0,2,4,2,2,1,0,0,0,6,1,0,3,0,3,3,2,4,2,1,2,1,1,2,2,2,1,0,0,6,3,2,1,2,0,3,0,0,1,0,2,0,0,1,0,0,6,1,0,1,3,0,7,1,6,2,3,1,0,1,1,0,1,1,2,11,0,2,0,0,2,1,2,2,0,3,1,0,1,1,2,0,0,3,1,5,1,7
"signal90",0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,4,0,3,2,1,0,3,4,1,1,1,8,0,0,1,8,0,0,0,1,2,0,5,0,1,5,2,0,0,2,5,1,1,1,5,2,0,3,1,0,1,1,0,4,0,0,3,0,0,0,3,3,7,0,1,3,2,3,0,5,0,0,2,1,2,2,3,0,2,2,7,0,2,0,1,0,1,0,1,1,0,1,2,2,10
"signal91",0,0,1,2,6,1,1,0,0,0,1,1,2,2,5,3,0,2,0,1,2,3,2,2,0,2,0,5,3,2,4,1,0,0,0,1,0,2,3,3,7,1,1,3,5,2,1,0,3,0,3,4,4,1,0,0,2,2,1,2,0,0,1,2,0,5,0,1,5,6,3,1,2,1,2,1,1,2,1,0,2,2,2,4,1,0,0,2,2,0,0,1,5,0,2,0,2,2,3,2
"signal92",0,0,4,1,1,3,4,1,3,0,4,0,1,5,0,3,10,0,0,0,0,0,2,0,0,4,0,1,0,4,0,0,3,0,0,5,0,2,5,0,7,5,0,1,2,3,1,2,1,0,2,0,4,3,2,0,4,0,1,0,2,1,5,1,2,5,2,1,7,3,2,2,2,2,1,0,1,2,1,0,0,2,1,1,0,1,4,2,0,1,0,0,0,2,1,1,1,1,0,3
"signal93",1,1,0,7,2,0,7,2,5,2,2,0,2,3,1,0,3,1,0,0,0,0,4,0,1,0,2,1,2,5,2,2,0,0,2,0,1,0,0,0,1,1,5,2,0,2,0,9,1,0,1,0,0,1,0,0,0,0,2,0,0,0,6,0,0,1,0,4,1,0,3,3,1,0,1,0,1,0,0,1,3,1,4,0,6,3,1,2,1,0,2,0,5,0,1,1,0,4,0,0
"signal94",2,0,6,0,1,0,2,0,1,2,1,0,5,3,2,0,2,2,0,1,0,1,3,0,4,5,1,0,0,0,4,1,0,0,3,0,2,2,5,2,0,3,2,1,3,2,2,1,0,0,1,1,3,0,0,2,2,1,0,0,1,3,0,2,0,2,3,2,0,0,3,0,0,2,1,0,0,3,1,4,1,1,0,2,9,2,6,1,0,1,0,0,2,3,2,1,0,2,0,3
"signal95",0,1,0,0,2,0,4,0,3,0,3,1,2,0,1,2,1,6,0,1,1,0,2,1,2,1,1,0,3,2,2,0,0,1,0,8,0,2,8,4,8,0,5,6,7,1,1,2,1,1,1,0,6,0,0,1,2,0,3,4,0,6,1,0,3,1,2,2,2,2,2,3,3,1,4,1,0,3,1,2,0,0,0,1,1,1,5,3,0,1,2,1,1,1,0,2,1,1,7,1
"signal96",0,0,2,6,8,2,3,0,1,4,4,1,3,0,3,3,4,0,2,1,0,0,1,4,0,2,0,1,4,0,0,0,7,0,1,1,0,3,3,2,2,2,1,0,0,2,3,0,3,3,2,0,2,3,1,2,2,2,0,3,1,4,1,0,5,2,1,0,0,2,2,3,0,0,3,1,3,5,0,1,2,0,1,0,5,3,0,0,1,3,0,0,0,0,3,0,3,1,5,3
"signal97",0,0,1,1,3,0,1,0,0,0,0,1,1,3,0,1,2,3,0,2,0,3,1,1,8,2,1,1,1,2,2,3,2,2,4,1,0,0,1,4,2,6,4,3,1,3,5,0,4,2,3,0,1,0,2,1,0,1,2,2,0,4,0,0,1,0,2,0,1,2,2,1,3,1,1,1,2,5,0,0,1,4,3,3,3,2,0,0,0,1,3,0,2,2,1,1,1,1,0,8
"signal98",0,1,5,4,2,3,5,2,3,1,1,0,2,4,1,1,5,5,0,2,1,1,0,0,2,2,4,0,2,1,3,0,5,0,2,5,0,4,1,2,3,1,6,1,1,0,2,2,1,1,7,2,4,1,2,0,0,0,1,3,0,0,0,3,1,1,4,2,3,0,1,2,0,2,2,0,3,6,0,0,1,0,1,0,4,4,14,1,0,2,0,1,4,2,1,1,7,2,2,0
"signal99",0,0,6,0,8,2,2,1,4,2,1,2,0,7,2,5,5,4,1,1,1,1,1,0,5,0,2,3,2,0,0,0,3,0,2,0,0,0,1,3,1,2,2,3,3,4,1,0,2,2,2,1,2,3,0,0,0,2,3,1,0,1,4,1,3,3,1,5,6,4,3,1,2,0,6,0,1,0,0,0,2,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,3,1,3,0
"signal100",1,3,5,3,1,0,4,1,6,2,1,0,0,1,0,1,0,5,0,0,1,4,2,0,3,0,2,2,2,8,4,0,7,1,2,3,1,0,2,2,1,3,1,4,6,2,1,0,1,0,7,1,1,0,1,0,2,0,2,0,0,1,0,5,0,0,1,0,2,0,1,4,3,1,0,0,0,1,0,1,2,2,4,0,0,1,2,3,1,0,0,2,1,2,1,1,1,2,1,0
"signal101",1,0,0,1,0,2,2,1,2,5,2,1,0,0,0,0,1,0,2,0,1,4,0,0,1,1,0,3,4,2,2,1,1,1,0,4,2,1,4,0,2,0,2,4,0,1,0,5,0,0,1,1,1,0,0,1,5,2,0,0,0,6,4,5,1,1,2,2,1,1,1,0,7,1,2,0,6,1,0,0,3,0,0,3,3,8,1,5,2,0,0,0,0,0,2,0,12,3,0,3
"signal102",0,0,8,5,6,1,4,1,0,0,1,0,0,4,5,1,1,7,0,0,3,2,1,1,3,1,2,0,5,5,0,0,2,0,8,2,0,1,3,1,0,0,3,3,4,4,6,1,4,0,0,0,1,1,0,1,6,3,0,6,0,0,4,0,0,5,0,0,1,0,1,0,1,0,0,2,3,1,0,0,3,1,1,1,7,1,0,4,0,1,3,0,1,0,3,0,1,3,5,2
"signal103",0,0,2,2,4,7,1,0,3,5,2,0,1,7,1,1,2,1,0,0,0,1,5,0,4,1,3,4,4,0,1,0,2,0,1,4,0,8,9,0,1,1,1,4,1,1,1,0,0,0,0,1,5,0,1,2,1,0,0,3,0,0,0,0,0,8,1,1,1,2,1,3,1,1,1,1,3,1,0,0,0,0,2,3,3,0,1,0,1,0,0,1,0,0,3,0,5,1,0,6
"signal104",0,0,6,3,0,2,0,1,0,3,2,4,0,1,0,1,5,1,1,1,1,5,5,0,4,5,2,1,1,1,5,1,4,0,0,1,1,0,0,1,4,2,2,0,1,0,0,2,4,0,3,0,2,0,3,2,0,0,2,1,4,8,1,0,5,2,2,3,1,4,4,0,0,0,3,0,2,5,2,0,5,0,0,4,1,4,4,1,0,0,0,1,1,3,3,0,0,0,2,2
"signal105",2,3,1,3,4,2,1,1,3,0,2,0,0,0,1,1,0,0,0,0,0,5,0,4,2,1,4,3,1,4,1,0,0,5,3,1,1,1,2,1,4,1,0,1,1,0,0,1,1,0,0,0,1,3,1,0,1,1,0,3,0,6,1,0,5,1,1,2,1,2,2,0,1,1,3,3,0,3,0,0,0,0,2,3,0,3,5,1,1,1,1,0,1,0,1,1,0,0,0,2
"signal106",0,1,1,1,0,0,2,0,2,2,1,0,2,0,0,0,0,1,0,0,1,2,13,0,4,3,0,0,6,1,0,0,2,2,6,3,0,1,2,0,1,0,3,5,3,0,0,3,1,1,3,2,1,1,1,0,2,1,1,4,0,1,0,3,7,3,0,1,0,1,5,1,2,1,0,0,4,0,0,0,1,1,7,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,1,2
"signal107",0,1,4,0,0,0,2,1,2,1,3,1,7,9,2,1,2,0,1,1,1,1,6,1,0,2,0,0,3,0,0,1,4,1,0,2,0,4,2,1,1,4,2,1,4,2,1,2,0,1,2,0,1,1,1,1,0,0,0,4,0,0,0,1,7,4,8,1,9,1,3,4,4,1,1,0,1,2,0,2,1,0,3,4,0,1,5,6,3,0,0,1,0,0,1,0,0,0,1,0
"signal108",0,1,2,0,6,3,3,0,2,11,5,0,3,0,1,1,0,0,0,1,0,4,3,2,1,0,0,3,1,2,0,1,4,3,1,0,1,6,3,0,4,4,1,3,0,0,2,0,1,2,1,0,1,2,1,1,2,1,7,1,2,4,2,3,0,1,0,1,0,2,0,4,1,0,2,2,0,4,3,0,1,0,3,4,0,1,4,0,0,0,0,0,3,2,0,0,3,1,1,0
"signal109",1,0,1,1,3,0,4,2,4,0,0,0,0,2,4,1,1,12,1,1,1,2,6,0,2,3,2,0,0,0,2,0,0,0,2,2,1,1,0,0,2,4,3,3,2,0,1,1,0,0,2,1,2,1,1,2,2,0,2,3,1,3,1,1,1,1,4,0,2,2,1,1,1,1,0,1,4,1,0,2,1,1,1,10,1,2,2,3,1,0,0,0,3,3,2,1,0,1,4,6
"signal110",2,3,1,2,0,5,3,1,1,1,5,0,1,3,0,2,3,3,2,1,3,1,1,1,2,2,0,0,3,0,6,0,3,0,3,6,1,0,5,4,0,0,1,0,0,4,4,3,9,0,5,1,3,2,1,1,0,0,1,3,0,3,0,1,0,7,4,2,1,2,1,1,1,1,5,0,2,2,1,1,0,0,3,2,2,2,1,1,0,1,1,0,2,0,3,1,0,1,2,0
"signal111",1,0,2,7,2,0,8,1,0,0,2,1,0,0,2,5,8,3,4,0,0,0,2,0,0,0,4,6,1,8,1,0,2,1,0,0,0,0,6,0,3,6,0,3,2,1,2,2,1,0,2,1,2,1,1,1,10,1,0,0,0,1,0,0,2,1,4,0,2,3,0,3,1,2,7,1,4,2,0,3,0,3,0,3,3,2,3,1,0,1,0,2,1,0,2,0,2,3,4,1
"signal112",0,0,1,5,5,0,0,0,0,1,0,0,2,0,6,0,1,4,4,0,2,0,4,0,0,2,0,2,6,2,1,1,7,3,2,2,1,1,3,3,4,3,2,0,4,6,2,2,2,1,1,1,0,0,2,0,1,0,0,1,2,4,0,0,6,0,1,1,0,2,2,4,4,0,2,2,2,4,1,0,2,1,5,1,0,0,1,0,0,1,0,0,5,0,0,1,0,1,2,14
"signal113",0,0,1,3,6,2,0,0,2,8,2,3,0,0,2,5,3,0,0,2,1,3,2,0,8,0,0,0,2,2,2,1,2,0,2,2,0,5,3,1,1,0,1,1,1,0,5,4,3,2,1,2,0,1,0,0,0,0,1,1,1,2,4,0,0,2,0,6,0,2,0,0,7,0,1,1,7,3,1,0,2,0,0,2,1,6,3,1,0,1,0,1,2,3,2,0,7,0,0,1
"signal114",1,1,0,2,2,5,0,3,0,1,2,0,1,4,0,0,1,1,3,0,2,2,1,1,1,1,1,7,2,0,6,1,1,0,0,5,0,1,1,2,0,2,1,4,2,4,1,0,1,0,1,1,2,1,0,0,3,2,3,3,1,1,2,0,2,0,0,0,2,0,1,1,3,0,1,0,4,6,0,2,3,0,2,1,0,1,3,1,0,1,0,3,2,1,5,0,1,3,0,4
"signal115",0,0,1,1,1,0,2,2,1,2,2,0,4,1,1,1,3,6,1,0,0,1,2,0,1,4,0,4,1,4,1,0,1,0,0,1,0,1,0,1,3,2,4,3,3,2,1,3,1,1,3,2,0,0,0,0,2,2,2,1,1,4,3,0,2,4,1,1,5,1,4,0,3,0,1,0,3,2,0,0,4,1,2,2,5,1,0,1,5,1,3,1,1,0,2,0,2,0,2,1
"signal116",2,2,2,0,9,0,3,0,3,1,0,0,1,0,3,0,2,3,0,0,1,4,1,0,0,2,2,4,0,4,1,1,3,2,1,0,1,2,2,3,0,2,3,0,0,0,0,0,3,0,0,0,0,1,1,0,1,2,3,1,0,4,1,1,3,2,10,1,0,3,4,2,1,2,0,2,0,0,0,1,0,0,0,1,0,0,5,3,0,1,0,3,4,1,1,1,1,1,2,2
"signal117",0,0,0,1,2,0,1,1,0,1,0,0,2,1,0,4,1,5,3,0,0,4,3,2,1,0,0,1,3,1,1,0,1,0,7,3,1,6,2,4,1,0,4,3,2,0,1,1,6,0,0,0,3,0,0,1,0,1,1,3,0,1,3,0,1,0,2,3,1,2,1,0,3,0,0,0,2,7,0,3,2,0,0,0,3,1,3,1,0,0,1,1,2,0,6,0,2,0,2,3
"signal118",0,0,6,0,2,2,0,1,1,3,4,0,5,2,1,1,3,2,1,1,0,3,0,0,1,0,4,0,3,1,6,0,3,0,0,3,1,3,0,2,1,4,1,3,0,6,0,6,3,1,1,0,5,0,1,0,0,0,0,3,1,1,2,0,1,2,2,3,0,0,6,1,6,0,3,0,0,0,0,0,2,0,0,0,1,0,3,2,0,0,0,2,4,1,5,0,5,10,6,0
"signal119",1,0,0,3,0,2,4,0,3,3,0,0,1,2,1,5,2,1,0,1,3,1,5,0,2,0,0,0,1,0,1,4,4,2,0,0,1,2,2,3,1,0,2,3,0,4,0,4,4,0,0,1,0,0,1,0,0,0,0,3,1,0,5,0,5,1,0,0,6,4,3,5,2,1,4,0,3,2,2,0,3,0,3,2,2,0,1,2,0,0,0,1,0,0,1,1,1,0,0,3
"signal120",2,0,2,0,1,0,0,0,5,6,2,0,1,1,1,1,4,4,0,0,0,1,0,0,1,8,1,2,1,3,2,0,1,1,11,1,0,5,1,0,0,0,7,1,1,5,0,0,1,1,8,0,0,3,4,2,0,1,2,6,1,1,0,0,6,0,2,1,4,2,1,0,3,4,3,1,6,5,0,0,1,0,7,0,4,0,1,1,1,0,0,0,9,0,0,0,0,9,2,3
"signal121",0,0,3,0,2,1,6,2,1,3,1,0,1,1,3,1,5,5,2,2,0,0,0,0,1,3,3,2,1,0,4,1,0,0,1,1,1,5,1,1,2,1,1,10,1,3,1,0,8,0,6,0,1,0,0,0,4,1,3,2,0,0,3,0,3,1,0,0,3,9,0,0,8,0,10,1,0,1,0,0,4,1,4,2,1,1,0,4,0,0,0,0,2,0,6,0,9,2,0,0
"signal122",1,2,2,3,0,2,1,0,5,0,0,0,2,3,0,2,3,1,0,0,1,1,1,0,4,3,2,1,0,4,1,0,4,3,5,2,1,0,1,3,0,0,1,0,1,2,2,1,1,0,0,0,4,0,0,0,3,0,1,2,0,4,0,0,2,2,4,1,2,2,1,2,1,2,0,0,5,3,0,0,10,1,0,5,1,0,0,1,1,0,3,1,3,2,1,0,0,1,0,2
"signal123",0,0,3,1,2,5,2,0,0,0,1,0,1,1,0,1,5,0,0,1,2,1,1,0,0,0,1,1,0,0,4,1,0,0,5,3,0,0,3,0,1,1,6,2,0,0,3,2,1,0,0,1,0,0,0,1,1,1,0,1,0,3,0,0,3,1,1,2,0,2,2,0,0,3,0,1,1,0,0,2,1,1,4,6,6,0,1,1,1,0,0,3,1,1,1,2,3,4,1,2
"signal124",0,2,2,7,1,2,2,1,6,0,2,0,1,0,0,5,6,0,1,0,0,5,1,2,0,10,0,0,0,3,4,4,1,0,5,1,0,0,1,4,2,5,2,4,2,1,2,0,2,2,7,0,4,1,0,1,0,1,2,0,0,4,1,1,2,1,2,3,3,0,0,2,0,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,2,1,0,4,1,2,5,0,0
"signal125",0,1,4,1,0,0,10,0,7,2,2,0,0,1,3,4,1,1,1,1,0,4,0,0,5,1,0,1,4,4,1,0,3,0,0,0,0,2,7,1,2,1,2,2,3,2,2,1,1,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,3,8,1,4,1,1,4,3,0,0,0,0,2,1,2,0,2,2,0,5,1,2,1,2,0,1,2,0,3,0,1,0,0,1,1,2
"signal126",2,0,1,2,0,0,3,1,1,2,1,3,6,1,2,1,3,0,1,4,0,0,0,1,0,2,9,0,3,5,5,0,0,0,3,1,1,1,2,4,1,0,1,0,2,6,4,0,1,2,0,1,5,1,0,1,2,0,1,0,1,2,4,0,1,4,1,0,1,1,2,6,3,0,1,0,2,2,0,0,1,0,4,1,1,0,5,1,1,1,0,1,2,1,1,2,5,3,4,1
"signal127",0,1,1,1,1,0,1,0,1,3,1,0,4,5,2,2,5,4,3,0,1,4,3,0,0,1,2,1,1,4,5,1,6,0,2,2,0,2,0,0,1,3,2,1,0,5,7,4,3,1,2,0,2,2,0,0,0,0,5,2,1,4,5,0,1,2,0,1,2,3,2,2,0,1,4,2,1,1,0,0,4,0,12,4,4,1,0,4,0,0,1,1,2,1,2,0,1,4,3,1
"signal128",0,1,0,2,2,1,0,0,2,2,3,1,2,1,1,1,0,3,1,0,0,0,1,1,1,1,2,1,2,2,2,0,2,0,0,0,0,2,6,1,3,4,6,0,0,1,4,0,1,1,0,0,3,0,1,6,3,2,1,2,0,3,1,0,0,3,5,3,3,2,0,1,1,3,1,0,0,2,2,0,4,0,7,3,0,0,4,1,2,2,1,0,2,2,4,0,3,1,2,4
