"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal64",5,0,2,1,3,1,0,2,0,1,1,2,0,4,6,0,2,2,1,0,0,0,0,1,1,1,1,5,0,0,2,0,5,0,0,0,0,0,0,2,3,1,0,5,0,1,3,0,5,0,4,1,0,1,1,1,0,2,0,2,0,1,1,0,0,6,3,0,1,2,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,4,0,1,1,0,1,1,0,1,0,1,3,3
"signal65",2,0,6,0,6,1,0,1,0,1,3,2,2,0,2,0,4,0,1,0,2,1,1,0,0,0,1,3,0,4,0,2,1,0,0,0,1,0,2,0,0,1,7,2,1,0,5,0,1,0,8,1,0,0,0,0,0,0,4,1,0,2,2,2,0,7,1,0,1,1,0,0,3,4,2,0,0,1,1,0,0,1,0,7,0,0,2,2,2,0,1,0,1,0,1,0,2,0,0,3
"signal66",0,0,2,6,3,2,0,5,0,0,1,0,1,1,0,0,0,1,0,0,2,2,0,2,1,0,0,3,1,0,0,1,0,0,0,1,1,2,0,2,2,0,0,0,3,0,4,0,0,2,6,0,0,1,0,0,0,1,2,0,0,0,0,2,0,3,2,0,0,1,0,1,0,1,0,1,0,0,2,0,4,0,1,1,2,3,1,0,0,0,1,0,1,1,0,0,0,3,5,0
"signal67",3,3,0,2,5,0,2,1,0,1,0,1,0,3,1,0,1,0,2,1,0,7,0,0,2,1,0,1,1,4,2,0,2,1,0,1,2,1,0,1,1,0,2,0,2,5,0,0,4,1,6,1,1,0,0,1,2,2,2,2,0,1,0,0,0,3,0,3,2,0,1,2,0,0,1,1,0,0,0,0,1,0,0,3,2,1,0,1,1,3,1,0,2,2,2,0,0,1,1,0
"signal68",2,0,2,2,3,1,0,1,1,0,1,0,3,0,0,2,3,1,0,1,1,2,0,0,0,0,3,2,1,1,1,1,0,0,0,1,1,1,0,0,2,1,0,3,0,0,1,1,0,0,2,3,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,1,3,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,1
"signal69",3,0,3,1,4,0,0,0,0,1,0,2,1,0,4,0,2,0,0,1,0,1,0,2,0,0,1,0,0,4,0,3,1,2,1,0,2,0,2,0,6,1,0,3,6,0,0,0,1,0,1,1,0,0,1,0,1,5,3,0,2,6,1,0,0,3,1,0,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,1,2,4,0,0,0,2,0,0,1,1,3
"signal70",2,0,1,0,6,1,4,1,0,0,3,0,4,2,0,0,1,0,0,0,0,5,0,0,1,1,2,1,0,3,0,2,7,0,0,0,0,0,2,2,4,0,0,2,3,1,0,2,5,2,2,1,1,0,0,0,1,0,1,1,1,3,0,1,0,0,0,1,4,0,0,0,0,0,2,1,0,1,4,0,0,1,3,5,0,2,0,1,0,0,0,0,2,0,0,2,2,1,1,4
"signal71",3,0,5,0,2,1,0,2,1,1,3,1,1,0,3,0,0,1,0,0,0,1,3,0,4,0,0,0,2,1,0,0,0,1,0,0,1,2,2,0,2,0,0,0,2,0,2,1,0,1,4,1,1,0,0,1,3,0,1,0,2,2,0,1,2,1,1,1,0,4,0,0,8,1,0,0,0,0,0,0,0,0,0,2,0,2,4,1,0,0,0,0,1,1,0,0,1,6,2,2
"signal72",5,1,1,1,5,2,0,2,0,1,2,0,1,1,0,0,8,0,0,0,0,4,1,0,1,3,0,1,3,5,2,1,1,0,0,0,0,0,0,6,3,0,0,3,0,0,9,1,1,2,2,1,1,2,3,0,3,0,0,1,0,1,1,2,0,1,0,1,3,3,1,1,2,0,2,1,3,2,2,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,3,5
"signal73",1,1,2,1,0,0,0,5,0,2,4,0,4,6,0,1,8,0,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,1,2,5,0,1,4,4,0,0,1,0,3,0,0,1,3,3,3,0,2,0,0,0,3,1,3,0,0,1,1,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3,0,2,4,2,0,2,0,5,2,0,1,0,2,1,2
"signal74",0,0,2,1,3,0,0,0,1,0,1,0,3,2,5,2,1,2,0,0,0,1,2,1,0,3,3,3,0,0,3,0,2,0,0,0,0,1,1,0,0,1,1,0,0,4,4,2,2,1,0,0,0,3,2,0,2,0,6,2,1,5,2,0,2,3,3,0,5,0,0,0,3,1,0,2,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,3,1,0,1,0,7,2
"signal75",0,1,2,1,1,0,0,3,0,1,6,1,2,0,2,0,1,1,1,0,0,4,1,3,0,1,2,0,0,0,1,0,1,5,0,0,0,0,1,1,3,0,4,0,2,0,0,1,5,2,0,1,0,0,2,1,0,1,0,0,1,7,3,0,1,0,1,1,5,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,2,2,0,0,3,0,7,6,0
"signal76",4,0,1,2,1,2,1,0,0,1,3,1,1,1,6,0,2,1,0,0,2,0,0,0,0,0,0,3,1,5,0,0,0,3,0,0,0,0,0,1,2,1,3,4,1,0,2,0,4,2,2,0,0,0,0,0,4,2,0,1,0,1,1,0,0,1,3,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,3,1,0,0,0,1,2,0,1,0,1,1,2,3,0,1,3
"signal77",1,3,3,0,5,0,0,1,0,0,6,1,0,1,1,1,1,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,6,0,0,1,2,0,0,4,4,1,1,1,1,0,0,2,4,2,1,1,0,0,0,0,0,1,3,0,1,3,1,1,1,2,0,0,8,1,1,4,2,4,0,0,0,0,2,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,2,0,0,3,2
"signal78",12,1,0,2,3,0,4,1,2,0,6,0,4,0,4,0,2,0,0,0,1,2,1,0,0,0,1,1,2,0,1,2,0,0,0,3,0,0,1,2,0,0,3,6,2,0,5,1,3,1,4,1,1,2,1,0,0,2,2,2,1,0,0,1,2,1,2,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,2,0,1,1,1,3,2,1,2,1,1,1,1,0,0,5,1,1
"signal79",0,1,4,1,1,0,2,4,0,0,2,0,1,6,1,0,0,1,1,1,0,5,0,1,0,3,2,4,0,1,1,0,2,0,1,1,0,0,0,3,2,1,1,4,1,1,2,0,1,1,0,1,0,1,0,3,1,0,0,3,1,1,0,1,1,4,0,1,1,0,1,3,3,4,0,1,0,0,0,0,3,0,1,0,0,0,2,2,2,2,0,0,4,0,1,0,0,1,5,0
"signal80",2,0,2,5,0,2,0,1,0,1,3,0,0,4,2,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,10,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,2,0,0,3,2,4,0,1,0,5,3,1,2,0,0,0,0,1,1,0,0,8,0,0,0,0,1,1,4,1,2,0,0,0,0,1,4,2
"signal81",0,1,2,0,0,1,0,0,0,0,6,1,1,2,3,0,1,2,1,0,2,0,0,0,0,1,0,1,0,0,2,0,2,2,1,3,1,0,0,5,1,2,2,3,2,2,2,0,3,0,3,1,2,1,0,0,1,2,1,1,0,0,0,0,0,3,1,1,1,1,0,0,2,0,0,1,1,2,0,2,1,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
"signal82",0,1,5,0,2,1,2,0,1,2,1,1,0,2,2,0,3,0,1,1,0,1,1,1,0,0,1,4,0,3,1,3,1,1,1,1,3,0,0,0,4,2,1,0,1,1,3,1,1,0,1,2,2,1,0,1,2,1,2,0,0,1,0,2,0,1,0,0,0,1,2,0,2,1,0,0,0,3,0,0,2,0,0,0,1,1,1,1,0,1,2,1,3,1,0,0,0,2,1,0
"signal83",1,0,1,1,3,0,1,1,0,0,0,0,4,1,2,1,1,1,0,1,2,1,1,0,0,0,0,3,0,0,0,2,2,2,1,0,0,0,0,2,0,0,1,1,1,1,0,0,3,0,1,2,2,1,0,0,0,0,4,1,1,0,0,1,2,0,2,2,5,0,1,0,3,4,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,2,3,0
"signal84",0,1,0,3,0,0,1,6,0,0,6,1,0,1,0,0,0,1,0,1,0,4,0,0,3,1,1,3,0,2,3,0,6,0,0,0,1,1,2,2,2,0,0,0,0,1,1,0,3,1,0,0,0,1,0,2,0,0,1,0,1,5,1,1,0,4,1,5,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,2,0,5,0,0,2,0,6,2,0
"signal85",1,1,2,1,3,1,0,1,1,0,3,1,1,0,1,1,1,0,2,0,1,0,0,0,0,0,1,3,0,1,1,0,3,0,0,1,2,0,0,1,3,0,0,0,3,0,0,0,3,1,0,3,3,0,0,2,0,2,0,1,0,0,0,1,1,1,0,1,0,0,1,3,1,4,1,1,3,0,1,0,0,1,2,2,2,1,1,2,1,0,0,0,0,0,0,2,0,2,2,1
"signal86",1,1,2,4,0,1,0,3,0,2,2,1,2,4,3,1,1,0,3,1,1,5,0,0,1,1,1,1,1,0,2,0,0,0,0,3,0,1,0,3,2,3,6,1,0,0,4,0,2,2,1,0,0,0,0,0,2,1,3,0,1,2,4,0,0,5,1,2,1,2,2,0,1,0,1,1,1,1,0,3,0,0,2,4,1,1,2,1,0,0,0,4,2,0,1,1,0,4,1,0
"signal87",1,0,2,0,1,3,1,3,0,0,1,0,4,0,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,2,0,0,1,0,1,0,2,2,0,0,1,0,0,4,0,2,0,0,1,0,1,0,2,2,2,3,0,1,1,2,1,2,2,2,0,0,0,1,1,1,1,1,0,1,0,3,0,3,1,2,0,0,0,0,0,1,1,1,0,6,2,0,0,1,3,0,0
"signal88",0,0,5,1,3,0,1,2,0,3,0,0,0,2,3,0,1,0,0,2,2,1,0,0,1,2,1,2,0,0,0,0,6,0,0,1,0,1,1,2,4,0,3,2,3,0,2,2,2,0,0,0,2,2,1,0,2,0,3,0,0,1,0,0,0,0,3,0,0,3,0,0,1,1,0,2,0,3,1,1,0,0,0,1,0,0,1,2,5,0,2,0,0,0,0,0,0,0,3,2
"signal89",0,1,2,2,1,0,3,1,2,0,7,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,2,0,1,3,1,0,3,2,1,0,0,3,0,0,1,3,1,0,1,0,2,0,5,0,1,2,0,0,0,1,5,0,1,0,5,2,0,1,1,1,3,0,1,1,0,0,3,0,0,0,1,1,3,0,0,1,1,3,0,3,0,0,1,1,2,0,9,0,0,0,4,0,2,0
"signal90",3,0,2,0,3,0,0,1,1,0,10,0,0,1,2,2,1,0,0,0,0,1,1,1,0,2,1,0,1,1,1,2,3,0,2,0,1,0,2,3,2,1,3,0,1,0,1,0,2,1,3,3,0,0,0,2,2,0,0,1,0,3,4,2,1,0,2,1,4,0,1,0,0,0,2,0,2,0,0,3,3,1,0,2,1,0,1,1,0,1,0,1,5,1,2,0,0,0,2,7
"signal91",0,0,4,5,1,1,0,2,1,1,2,0,1,4,1,0,3,1,1,2,0,4,0,0,2,0,1,10,0,1,0,0,0,1,0,0,2,0,0,0,4,0,1,3,1,0,5,0,2,3,0,3,1,0,0,1,3,0,2,0,0,2,0,2,3,5,2,1,1,0,0,2,1,2,1,1,2,1,0,3,1,1,1,2,2,0,0,1,1,1,0,0,9,0,1,1,2,4,0,0
"signal92",0,2,1,4,1,0,0,3,1,1,0,3,2,0,7,2,5,0,1,0,1,3,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,2,1,4,0,0,2,0,2,0,0,0,1,0,5,0,0,1,0,4,1,0,1,0,0,3,0,0,0,1,2,0,1,0,3,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,2,2,1,2,0,6,1,0,1,1,0,5,0
"signal93",5,0,1,4,0,2,0,0,2,0,6,0,1,0,2,0,1,1,0,0,2,3,0,0,1,0,0,2,0,1,1,0,4,1,0,0,0,0,2,4,0,0,3,0,5,0,5,0,0,1,2,0,1,1,1,0,0,0,1,1,1,0,0,2,1,3,0,0,3,1,0,2,0,1,1,0,0,0,2,0,0,2,1,0,0,1,1,8,0,1,0,0,9,1,3,0,0,3,2,1
"signal94",2,3,2,2,0,1,0,3,0,1,0,0,2,0,4,0,3,0,1,1,0,0,0,1,0,2,0,2,1,0,1,1,2,0,0,0,1,1,0,2,0,1,0,8,0,0,8,1,8,0,5,2,3,0,0,1,1,1,1,0,3,0,0,1,1,0,3,1,0,2,0,0,3,0,1,0,1,1,0,1,1,1,2,3,0,2,1,4,0,0,0,0,1,0,1,1,0,3,5,2
"signal95",1,1,0,4,1,0,3,1,0,0,2,2,8,2,3,0,1,2,1,1,1,0,1,1,2,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,7,0,1,1,0,1,3,0,2,1,1,0,0,0,1,0,3,3,2,0,1,6,1,2,1,5,0,1,3,2,0,0,5,0,0,0,0,1,1,1,0,0,1,3,1,2,0,3,1,0,0,0,5,1,0,0,1,6,0,0
"signal96",0,0,3,0,3,0,2,3,0,0,1,0,3,0,1,0,0,0,0,1,0,3,0,0,1,1,0,6,0,3,0,1,8,1,0,0,0,1,0,7,2,2,4,1,0,0,1,1,2,2,4,1,0,1,1,0,4,2,3,0,0,2,2,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,4,0,2,0,1,0,4,1,1,3,0,0,0,0,5,9,1
"signal97",2,2,1,3,1,0,0,8,0,1,5,2,2,3,5,2,3,0,0,0,1,4,0,0,2,2,0,4,1,1,0,0,2,0,1,0,1,0,1,2,5,0,2,5,0,2,1,1,3,0,6,0,0,0,1,0,1,1,7,2,1,2,2,0,0,0,1,2,0,0,0,3,1,0,2,1,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,4,2,5,0,0,4,0,4
"signal98",4,2,1,2,7,0,1,0,0,0,6,0,8,2,2,1,4,1,0,2,0,7,0,3,2,2,1,4,1,1,0,0,5,0,0,1,0,0,0,1,3,0,2,0,0,0,1,1,1,1,2,0,1,2,0,0,2,2,2,1,1,7,0,0,0,5,3,0,0,0,1,1,3,1,0,3,3,1,1,0,1,0,3,2,0,0,0,1,1,0,1,0,2,0,0,0,1,1,4,0
"signal99",0,0,0,0,3,0,0,0,1,3,5,1,1,0,4,1,6,1,1,0,0,1,0,0,0,3,0,1,1,4,1,0,3,0,1,1,1,3,1,0,7,1,2,3,2,0,2,1,1,1,1,2,2,0,0,0,1,0,7,1,0,2,1,0,1,0,2,0,1,0,0,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,1,2,2,0,0,0,0,1,1,0,1,5
"signal100",1,2,1,3,1,0,0,0,1,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,2,0,1,4,0,0,1,0,0,1,2,0,1,2,1,1,0,4,5,0,4,0,2,0,2,1,0,0,0,2,0,0,1,1,0,1,0,1,2,5,0,0,0,2,2,5,1,0,0,1,0,0,0,0,3,1,1,0,3,0,0,1,1,0,0,1,3,4,0,2,2,1,1,1
"signal101",0,0,2,0,12,1,0,3,0,0,8,2,6,1,4,1,0,0,0,0,0,4,2,0,0,4,0,1,3,2,0,1,3,0,1,0,2,2,0,0,2,0,8,2,2,0,3,0,0,0,3,1,1,1,3,0,4,0,0,0,0,3,0,1,3,7,0,2,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,5,1,0,0,1,1,1,0,0,7,0,0,1,0,3,7,1
"signal102",1,0,3,0,1,1,2,2,0,0,2,1,4,7,1,0,3,2,1,0,0,7,0,0,0,0,0,0,0,1,3,0,4,0,1,1,1,0,0,1,2,0,1,4,0,3,9,0,1,0,1,2,0,0,0,0,0,0,0,1,3,0,1,2,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,3,0,0,0,1,0,0,2
"signal103",0,0,3,0,5,0,0,6,0,0,6,0,0,2,0,1,0,1,1,4,0,1,0,0,3,0,1,1,1,5,2,0,4,2,0,0,0,0,2,4,4,0,0,1,4,0,0,1,4,1,2,0,0,0,0,0,4,0,3,0,1,0,3,2,0,0,2,0,8,4,0,0,5,1,1,1,0,2,1,0,0,0,1,0,1,2,2,2,2,0,0,2,1,2,1,0,0,0,2,3
"signal104",1,3,3,2,0,0,0,2,2,3,1,1,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,5,0,4,2,0,2,2,0,1,0,1,0,5,3,1,3,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,3,0,1,2,3,0,0,5,0,0,1,0,1,0,0,0,1,1,7,0,1,0,1,0,0,1,1,0,1,2,0,1,4,3,0
"signal105",1,0,1,2,0,0,0,2,0,1,1,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,1,2,7,0,4,1,0,0,2,0,0,0,2,2,6,3,0,0,2,0,1,0,3,1,1,0,0,1,1,1,3,2,0,2,1,0,1,2,1,1,0,0,0,3,7,2,0,0,0,0,3,0,1,1,0,2,1,0,0,1,0,1,3,0,0,0,0,0,0,4,1,1
"signal106",0,1,0,0,1,0,0,2,0,1,4,0,0,0,2,1,2,0,1,1,3,9,1,0,0,0,1,3,1,1,3,1,0,0,0,0,2,0,0,3,4,1,0,2,0,2,2,0,1,2,2,0,2,0,0,1,0,1,2,0,0,2,1,1,0,1,0,2,0,0,0,1,7,1,4,0,4,0,1,2,1,1,0,0,1,0,0,5,0,0,2,2,0,0,2,3,3,1,0,3
"signal107",0,0,1,0,0,0,0,0,0,1,2,0,6,3,3,0,2,5,2,0,1,0,0,0,0,0,0,3,0,4,1,2,1,0,0,1,0,1,0,3,4,3,1,0,4,3,3,0,4,2,1,1,0,0,1,0,1,2,1,0,0,4,1,1,1,4,7,0,4,2,1,3,0,0,0,0,0,0,0,2,0,0,1,4,0,1,3,1,0,0,1,3,0,0,1,0,0,0,0,0
"signal108",3,2,0,0,3,0,1,0,1,0,1,0,3,0,4,2,4,0,0,0,0,2,1,0,0,5,1,2,1,2,2,0,2,1,1,0,0,0,1,2,0,0,2,2,2,0,0,0,2,1,3,0,1,0,0,0,0,0,2,1,0,4,1,2,1,2,2,1,2,1,0,1,1,0,1,0,0,1,0,1,0,1,0,4,2,0,0,5,0,1,1,4,1,1,0,1,1,1,1,1
"signal109",3,3,2,2,0,0,1,6,2,3,1,0,0,5,3,1,1,0,2,0,1,3,0,1,1,1,2,2,3,1,0,1,2,0,0,0,1,0,4,1,3,0,3,6,2,0,5,1,0,0,1,0,0,2,2,1,9,0,5,1,1,4,1,1,0,2,1,1,1,1,0,1,0,3,1,1,0,1,0,0,0,1,2,1,0,0,1,2,0,0,1,0,2,1,0,0,0,3,4,0
"signal110",2,0,3,3,0,0,0,0,1,0,2,3,2,0,8,1,0,0,1,1,0,0,1,1,4,1,4,1,0,0,0,0,0,0,2,3,0,3,0,1,2,1,0,0,1,0,6,0,3,3,0,1,1,0,0,1,1,0,2,1,1,5,1,1,5,3,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,2,4,3,1,0,0,6,0,3,0,1,3,1,1,0,0,3,1,4
"signal111",1,0,2,1,2,1,1,1,0,0,1,3,5,0,0,0,0,0,0,0,1,0,3,0,0,2,4,1,2,0,2,0,0,0,0,0,3,1,0,3,7,3,2,2,5,0,3,1,4,1,2,0,1,3,0,0,2,1,1,1,0,0,2,0,0,0,0,1,5,1,0,0,6,0,0,0,0,1,1,2,2,0,1,5,1,1,1,0,1,1,2,0,0,0,0,0,0,3,1,0
"signal112",5,0,0,4,0,0,1,14,0,0,1,1,6,2,0,0,2,4,1,3,0,0,1,2,1,0,0,6,1,3,0,0,8,0,0,0,1,1,1,2,2,0,2,2,2,2,3,0,1,0,1,0,0,0,2,2,3,2,1,2,0,2,0,0,0,1,1,0,2,1,2,0,0,0,0,2,0,1,0,0,3,0,0,3,3,1,1,0,0,0,0,0,1,3,1,0,0,4,0,2
"signal113",2,3,2,0,7,0,0,1,1,1,0,1,2,5,0,3,0,0,0,0,0,4,0,0,1,0,3,1,2,2,0,1,1,0,0,2,0,0,3,3,1,0,0,5,1,0,1,1,0,1,1,2,1,2,0,0,1,0,1,1,0,4,0,0,1,4,3,1,3,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,2,3,0,5,1,0,0,0,0,0,2,0,0,3,0,8
"signal114",2,1,5,1,1,1,0,4,0,0,1,0,1,0,2,2,1,0,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1,2,0,1,0,1,0,1,1,0,0,1,2,0,0,0,3,0,4,1,1,1,0,0,1,1,3,2,0,0,0,0,0,5,2,1,3,2,2,0,2,1,0,0,2,1,2,0,1,0,0,1,1,1,0,2,1,1,1,0,5,0,0,0,5,4,8,3
"signal115",1,0,2,1,2,0,1,1,2,2,2,0,9,0,3,0,3,0,0,0,0,0,1,0,1,1,0,0,1,4,0,0,0,1,1,2,0,2,0,4,3,2,1,0,2,1,2,1,0,1,3,0,0,0,0,0,3,0,0,0,0,4,1,0,0,6,3,0,1,1,0,1,3,0,4,0,0,1,2,1,0,2,0,5,0,0,0,2,0,0,0,0,0,0,2,0,0,3,1,7
"signal116",4,1,1,2,1,0,1,2,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,2,0,3,3,0,0,4,1,2,1,0,0,0,1,0,0,1,1,0,7,3,4,2,2,2,1,0,4,1,0,0,0,0,6,0,0,0,2,1,0,1,0,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,0,6,1,0,0,0,3,0,1,0,0,0,2,1
"signal117",2,0,6,1,2,0,1,3,0,0,6,0,2,2,0,1,1,1,1,0,2,2,0,0,1,1,1,2,0,3,0,0,1,0,2,0,1,0,3,0,3,0,0,3,3,1,0,0,1,1,1,1,0,2,0,2,3,1,1,0,2,0,1,0,0,0,0,1,3,0,1,0,1,1,1,1,0,0,2,0,3,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,4
"signal118",4,1,5,1,5,5,2,0,1,0,0,1,0,2,4,0,3,1,0,0,0,2,0,2,1,0,0,3,3,1,2,0,2,0,0,0,0,0,0,10,4,2,0,0,2,0,2,1,1,0,2,1,0,1,0,2,4,0,0,1,0,0,1,0,0,2,0,1,1,0,2,0,5,0,0,0,2,2,1,2,1,1,2,0,0,1,2,0,1,0,1,1,2,0,0,1,0,0,2,3
"signal119",0,0,1,2,1,0,0,3,2,0,2,0,1,0,0,0,5,2,1,0,0,1,0,0,1,2,0,1,0,1,0,0,1,4,0,1,0,1,0,1,1,1,11,1,1,2,1,0,0,0,7,0,0,2,0,0,1,1,8,0,0,6,4,2,0,2,2,2,3,0,0,0,6,0,1,0,2,1,0,0,1,4,1,3,2,2,0,1,0,0,3,0,4,0,0,0,1,0,1,2
"signal120",9,0,0,1,0,4,1,3,0,0,3,0,2,1,6,2,1,2,1,0,0,1,1,0,2,2,2,5,0,0,0,0,1,1,1,1,0,0,1,2,0,0,1,1,2,2,1,0,2,0,1,4,0,1,0,0,8,0,6,0,0,0,0,0,1,2,3,1,0,0,1,0,3,0,0,0,1,4,0,0,3,0,5,3,0,0,0,1,2,1,1,1,1,0,0,2,0,0,0,0
"signal121",2,0,6,1,9,0,0,0,1,2,2,1,0,2,1,0,5,0,0,0,1,3,0,1,1,1,0,0,1,1,0,0,4,1,1,0,0,2,1,2,4,3,5,2,5,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,2,0,0,2,0,2,0,0,1,0,0,0,2,0,0,2,1,0,1,4,1,0,2,1,0,0,0,1,2,6,2
"signal122",3,2,1,0,0,0,0,2,0,0,3,0,2,5,2,0,0,0,0,0,0,1,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,5,3,0,0,3,0,1,0,6,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,3,0,0,1,0,1,0,0,0,3,0,2,1,0,0,4,0,1,2,2,6,0,0,0,1,0,0,7
"signal123",1,1,1,3,3,2,0,2,0,2,2,4,1,2,2,1,6,0,1,0,0,0,0,2,2,0,1,0,0,5,0,2,0,4,0,0,0,1,2,9,1,0,5,1,0,0,1,1,2,2,2,2,0,1,0,0,2,2,7,0,2,3,0,1,0,4,2,0,0,1,0,1,2,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,5
"signal124",1,0,4,1,2,1,0,0,0,1,4,0,0,0,10,0,7,1,1,0,0,1,1,1,0,0,1,2,0,4,0,0,5,1,0,0,2,2,0,0,3,0,0,0,3,1,7,0,2,0,2,0,1,1,1,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,3,3,0,2,0,0,2,0,0,0,0,0,1,0,2,1,1,2,0,2,1,0,0,1,0,4,6,1
"signal125",3,0,1,1,0,0,0,2,2,0,1,0,0,0,3,1,1,1,0,3,2,1,1,0,1,0,1,9,0,0,0,1,0,0,3,1,1,0,1,0,3,0,2,3,1,1,1,1,4,0,0,0,0,1,2,2,0,0,3,0,1,5,1,0,1,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,1,2,0
"signal126",3,1,3,1,4,3,1,4,0,0,2,0,1,1,0,0,0,0,1,0,0,4,2,0,0,2,2,7,0,3,1,1,0,0,0,0,0,0,1,5,3,3,0,2,2,0,2,0,0,0,3,0,0,0,2,3,4,1,3,1,0,2,2,0,0,0,1,2,2,1,2,2,1,0,0,0,0,0,1,0,0,0,1,4,2,0,0,0,0,2,0,5,4,2,0,0,1,1,1,2
"signal127",3,1,2,2,2,0,1,3,0,0,2,0,2,2,1,0,0,0,0,1,1,2,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,1,2,0,1,0,0,0,0,2,2,1,1,4,2,0,0,0,1,0,0,2,0,0,3,0,1,6,3,4,0,2,0,1,0,1,0,1,1,1,1,1,0,0,0,3,1,0,0,0,5,0,2,0,3,3,0,0,2,0,3,7,2
"signal128",0,0,5,4,1,0,0,2,1,1,0,1,2,0,2,0,0,0,1,0,0,1,3,2,0,0,0,1,0,0,0,1,1,0,1,2,1,3,0,2,3,2,2,0,4,2,5,1,2,0,8,0,0,0,1,0,1,1,4,2,1,3,0,0,0,2,4,1,4,2,0,0,5,0,1,0,0,0,2,0,0,0,2,6,0,0,0,1,4,2,0,3,1,0,3,0,0,8,3,2
