"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal64",0,1,0,3,1,4,0,0,0,0,1,1,0,1,3,1,1,0,0,0,0,1,1,0,0,3,0,3,0,1,2,3,0,0,2,0,1,0,3,2,0,1,0,4,1,2,0,1,3,0,2,2,4,0,0,0,0,1,4,2,1,2,0,0,2,0,5,0,1,0,0,0,0,1,1,1,0,5,0,1,3,0,5,1,2,1,1,4,1,1,0,2,0,2,0,0,1,1,0,6
"signal65",1,0,1,5,2,4,0,0,0,0,1,0,0,1,3,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,2,0,6,2,1,0,0,3,3,2,2,0,1,0,4,0,4,0,2,0,1,0,1,1,1,1,0,2,0,2,1,0,0,0,1,0,5,0,0,1,7,2,0,0,5,0,1,0,3,1,0,1,0,0,0,0,1,1,0,1,2,4,0,7
"signal66",0,0,1,3,0,0,1,4,2,0,2,1,1,0,0,3,0,4,0,0,2,1,2,0,1,1,0,0,1,0,4,0,0,1,0,0,0,3,3,5,1,2,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,2,3,2,0,1,1,0,0,1,0,1,1,1,1,2,0,0,1,0,0,0,1,0,4,0,0,4,3,0,0,3,0,0,0,1,0,0,0,0,0,5,0,3
"signal67",0,0,0,1,0,2,0,1,0,1,2,0,2,0,9,1,1,0,2,3,1,0,0,0,1,1,0,1,0,1,1,1,2,0,1,3,0,0,5,0,4,0,2,3,0,1,0,1,0,0,1,0,4,1,0,3,0,0,5,2,0,0,1,2,2,0,2,3,2,1,2,1,1,0,0,0,2,0,0,5,0,0,4,2,2,1,1,0,0,1,1,2,1,2,0,0,0,1,0,3
"signal68",0,3,2,0,4,7,3,2,0,0,0,0,1,0,0,3,2,1,0,0,1,3,1,0,0,4,2,0,0,1,1,0,1,0,1,1,0,1,2,1,2,0,1,1,3,0,0,2,1,1,0,1,4,0,0,0,0,0,9,2,1,0,1,1,0,0,0,2,2,1,0,0,2,1,0,2,0,1,0,1,0,0,2,6,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
"signal69",2,0,2,2,0,1,1,3,0,1,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,1,2,0,1,0,2,0,2,0,1,1,0,4,1,0,4,0,1,0,0,1,0,0,0,2,0,0,3,0,0,2,0,3,0,2,3,0,4,0,2,0,6,1,0,1,6,1,0,0,1,0,1,2,0,0,3,0,0,5,1,0,2,3,3,0,0,3,0,2
"signal70",1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,1,2,4,0,0,0,2,0,0,1,1,1,1,0,0,0,3,1,7,1,1,0,3,0,4,0,0,0,0,0,0,0,1,2,0,0,1,1,5,1,0,1,0,2,3,0,0,1,1,0,2,0,4,0,0,0,3,3,0,2,5,2,2,2,1,0,0,2,0,0,0,1,1,1,2,1,0,0,0,3
"signal71",2,0,1,1,0,0,2,1,0,1,8,0,0,1,6,5,0,2,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,0,2,0,0,1,0,2,2,1,3,2,1,0,3,0,0,1,1,0,1,0,3,0,4,0,0,0,2,0,0,0,0,1,0,0,3,2,2,0,2,0,0,0,2,0,0,1,0,1,4,3,1,0,0,3,1,0,0,0,2,1,1,1,2,1,1,1
"signal72",0,4,0,1,8,2,0,0,0,0,1,0,0,0,1,2,0,2,4,1,0,0,0,0,1,4,0,0,1,6,2,0,2,1,0,0,2,2,1,2,0,1,2,0,1,0,0,0,4,0,1,0,0,2,1,0,1,3,1,1,3,2,2,1,0,0,1,1,0,0,0,2,3,0,0,1,0,0,4,1,1,2,2,4,1,2,6,0,1,0,0,1,0,0,4,2,0,1,0,2
"signal73",1,3,3,3,2,1,2,1,3,2,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,3,2,0,1,0,0,0,0,0,5,1,2,4,0,4,2,0,1,3,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,1,5,10,2,1,4,1,0,0,0,0,3,0,0,1,3,3,3,0,2,0,1,0,1,1,1,0,0,0,4,1,2,0,0,4
"signal74",0,1,1,2,0,1,0,0,0,0,0,1,0,1,0,1,3,0,2,1,2,0,2,0,2,3,0,1,0,2,1,0,0,0,0,0,1,0,1,0,3,0,1,1,3,1,5,2,0,2,0,0,2,0,2,1,0,3,7,3,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,11,2,2,2,1,0,0,0,3,5,1,1,0,2,2,1,2,5,0,2,3,1,1
"signal75",2,0,1,1,3,2,0,2,0,1,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,7,1,0,1,0,7,0,0,1,1,0,0,0,0,3,1,1,6,3,2,0,2,0,0,1,2,0,0,2,1,3,0,1,4,0,0,0,1,0,0,5,0,0,2,0,1,0,3,0,2,0,2,1,0,1,5,2,0,3,0,0,5,3,0,1,0,0,1,3,6,0,1,0,0,3
"signal76",3,0,1,0,1,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,3,0,7,6,0,2,0,0,1,0,2,3,0,1,1,3,2,1,0,6,0,1,1,1,0,4,0,0,0,0,0,0,3,1,3,0,0,0,3,0,1,1,0,0,0,2,1,2,2,1,2,1,0,4,2,2,0,0,0,1,0,2,2,0,1,0,0,2,0,0,1,1,1
"signal77",0,1,1,0,1,0,1,1,1,1,4,0,0,0,0,3,1,0,0,0,1,2,0,1,0,3,1,2,3,0,1,1,0,3,2,0,2,0,0,1,1,0,6,2,0,0,1,1,0,0,0,0,3,0,1,0,0,0,5,1,0,0,0,0,3,0,1,2,4,0,0,2,4,1,0,0,1,0,0,2,4,2,1,3,0,0,0,1,0,1,1,0,1,1,4,1,1,2,0,2
"signal78",4,1,4,8,2,7,0,0,0,0,5,1,0,0,0,1,1,1,0,0,1,1,0,0,0,2,0,2,0,0,3,1,5,1,0,1,1,0,8,1,3,0,6,0,4,0,4,0,1,0,1,0,2,1,1,0,0,0,5,1,2,0,1,2,0,0,0,6,0,0,1,1,0,0,1,3,2,2,2,1,3,1,4,4,1,2,3,1,0,2,1,2,1,0,1,1,2,1,1,1
"signal79",0,0,1,1,1,0,0,1,1,0,0,1,1,1,5,0,1,1,1,1,2,1,2,1,0,4,1,0,0,5,1,0,0,1,1,0,0,0,4,4,1,0,2,0,1,3,1,0,0,1,2,1,2,2,0,1,0,3,3,4,0,0,1,0,0,0,2,2,0,0,0,1,2,1,0,2,1,2,1,0,1,1,0,2,0,1,1,7,0,0,0,3,1,0,1,1,1,4,0,3
"signal80",0,0,3,6,3,8,0,1,0,0,0,0,3,0,1,0,0,0,2,1,2,2,0,0,1,2,1,0,0,1,5,0,0,0,1,2,0,2,1,1,2,1,3,0,0,2,2,0,0,0,2,1,0,0,0,0,2,0,1,3,0,0,0,1,0,0,1,2,1,0,1,0,1,0,0,1,10,3,0,1,0,0,0,0,0,1,2,2,0,1,0,0,0,1,4,0,0,3,1,9
"signal81",0,1,0,8,3,2,2,0,0,0,0,1,1,0,1,8,0,0,0,0,1,1,4,1,1,0,0,0,0,1,4,1,0,1,0,0,0,1,0,0,2,0,6,2,1,0,3,0,0,2,3,0,4,0,0,0,0,1,0,1,0,0,2,0,0,2,2,5,1,0,0,1,1,2,1,1,2,3,1,0,3,0,3,3,2,1,0,1,0,2,0,1,0,0,1,0,0,3,0,3
"signal82",0,1,1,1,2,0,0,1,1,2,0,2,1,1,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,2,0,0,1,4,0,4,2,1,5,0,0,2,0,2,0,3,1,1,1,1,1,0,0,2,4,0,1,1,3,0,1,3,3,7,0,0,0,4,2,0,0,1,3,1,1,1,0,1,4,2,1,1,3,0,1,1,0,0,0,0,2,0,1,0,2
"signal83",0,1,4,1,2,2,0,0,0,3,1,0,2,0,0,0,1,1,1,0,0,1,2,1,1,2,0,0,0,2,1,0,0,0,0,0,1,0,4,1,1,0,0,0,4,0,2,1,0,1,1,1,5,0,1,0,0,0,1,3,0,0,0,2,1,2,3,1,2,0,0,0,0,0,0,0,1,2,0,0,3,0,1,4,2,1,0,1,0,0,1,1,1,0,0,1,2,0,1,4
"signal84",2,0,3,0,3,8,1,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,1,2,3,0,0,1,0,1,0,0,2,6,0,0,6,3,0,0,0,0,0,1,0,1,0,2,0,0,3,1,2,3,0,0,3,0,3,0,1,1,2,1,2,1,2,0,0,0,0,5,0,0,3,1,0,0,0,1,1,5,0,0,0,0,1,2,3,1,0,4,0,11
"signal85",0,1,5,2,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,2,0,2,0,0,2,0,6,2,0,0,1,1,0,0,1,2,1,3,0,3,1,1,0,1,1,0,0,4,0,2,0,0,0,0,0,4,3,0,0,1,0,1,0,0,4,4,0,0,0,3,0,0,0,3,0,0,0,3,1,0,6,3,0,0,6,0,2,0,1,0,0,0,1,1,1,0,4
"signal86",0,0,2,6,1,10,1,1,3,0,3,0,0,1,5,2,2,1,1,1,1,0,0,0,0,0,0,2,0,2,2,0,0,1,0,2,0,1,0,3,0,2,2,2,2,2,3,1,0,0,7,1,2,2,0,0,1,1,3,1,1,0,2,0,0,0,0,5,0,1,0,1,2,3,2,0,0,3,2,0,2,2,1,0,0,0,1,0,0,1,1,0,1,0,8,0,0,5,0,4
"signal87",0,2,5,1,1,1,1,1,1,1,1,3,0,0,4,4,1,1,2,0,0,0,0,4,1,0,1,1,0,4,1,0,0,0,0,0,0,3,2,3,0,0,1,2,4,0,2,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,1,0,1,2,0,0,0,0,3,2,0,2,0,0,2,0,1,1,4,1,2,1,0,1,0,5,1,2,2,1,0
"signal88",0,0,2,3,1,2,1,0,1,0,8,0,3,1,6,0,0,0,0,0,1,1,1,0,3,5,0,0,1,3,0,0,0,0,1,0,1,0,3,2,1,3,0,1,0,1,3,0,0,0,0,2,6,0,0,0,1,2,2,2,0,0,0,0,2,0,2,3,0,1,1,1,4,0,1,1,3,1,0,2,2,0,0,0,2,2,2,1,1,0,1,0,0,0,1,0,0,0,1,0
"signal89",0,3,1,1,1,3,0,2,0,3,2,1,0,0,1,1,0,0,1,1,5,0,2,0,0,2,0,0,0,0,3,1,0,1,1,0,0,0,6,1,5,0,7,1,1,0,1,1,0,0,2,0,0,0,1,1,0,0,4,0,1,2,1,0,1,2,1,1,1,3,0,0,1,3,0,0,1,1,1,0,5,0,1,5,0,0,0,2,2,0,0,0,5,1,0,1,1,1,1,1
"signal90",0,1,0,2,3,0,0,0,1,1,7,0,0,1,2,3,0,3,0,0,1,1,2,0,3,0,0,0,4,0,2,0,1,0,1,0,1,0,2,1,2,0,10,1,0,0,2,2,0,0,0,0,0,0,1,1,0,2,3,0,1,0,1,2,0,0,3,0,2,0,2,1,2,1,1,0,1,0,1,0,2,1,3,7,0,0,3,5,1,0,0,1,0,1,9,2,1,0,0,2
"signal91",2,0,2,0,0,1,2,0,2,0,1,3,3,1,1,2,1,0,1,0,0,1,0,1,2,2,2,0,0,0,2,2,0,0,1,2,0,1,0,2,2,1,2,1,1,1,1,0,1,1,3,2,0,1,0,0,2,0,3,10,0,0,0,0,0,1,2,0,4,0,0,0,4,0,0,1,1,0,2,0,2,3,0,7,1,0,1,2,1,0,1,0,0,0,0,2,3,5,0,4
"signal92",0,0,0,4,1,5,1,1,2,1,1,3,1,1,2,2,2,0,0,0,1,1,0,0,2,1,0,0,0,4,2,0,1,0,0,0,2,0,4,1,1,0,3,2,2,0,7,1,0,4,4,3,2,1,0,1,1,0,0,3,0,0,0,0,0,2,0,1,0,1,0,1,5,1,2,0,1,2,0,1,0,0,0,1,0,2,2,0,1,0,4,0,0,0,0,0,1,0,0,0
"signal93",0,1,0,1,0,6,0,0,0,0,4,0,0,1,3,1,0,0,0,0,0,0,1,2,1,4,0,2,1,1,2,1,0,2,0,1,0,0,4,0,4,0,0,4,1,3,0,0,0,1,0,0,2,0,0,2,1,0,0,2,0,0,1,0,0,1,1,4,5,0,0,0,0,2,1,0,1,3,0,2,2,2,2,0,1,0,1,3,1,1,0,0,0,0,2,1,0,0,2,2
"signal94",1,0,0,3,3,0,2,0,1,1,2,0,0,2,0,0,2,1,0,0,1,1,4,0,1,0,0,4,1,6,1,0,1,0,0,1,3,1,2,0,2,0,3,0,2,0,0,0,0,1,1,1,0,1,1,0,0,0,2,1,2,0,1,1,0,1,3,2,1,0,0,1,2,0,0,0,2,0,3,0,2,3,4,8,0,2,6,7,0,0,1,0,1,0,0,3,0,0,1,2
"signal95",0,1,4,0,6,1,0,1,0,1,2,1,1,0,3,3,1,2,1,0,2,1,2,0,0,0,0,0,0,5,3,0,1,2,1,0,1,0,4,1,1,3,1,0,1,1,6,3,1,1,1,0,4,1,1,1,0,1,3,4,0,2,1,0,0,0,8,0,2,0,0,2,0,0,0,3,0,1,0,0,3,2,2,2,1,0,0,0,0,1,0,2,3,1,1,1,3,2,2,2
"signal96",2,0,3,3,4,1,0,2,0,0,0,0,1,1,3,0,0,1,1,1,2,0,1,1,0,1,0,2,1,0,0,1,3,0,0,0,0,1,0,3,1,2,3,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,2,1,0,2,0,1,0,4,8,2,0,0,0,2,0,3,1,5,4,0,0,0,0,4,2,2,2,3,1,1,1,0,1,2,2,0,0,0,4,1,0
"signal97",1,0,2,1,4,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0,2,0,0,0,4,3,1,1,0,0,0,0,1,3,0,1,2,0,3,1,1,0,8,0,2,2,4,1,1,2,5,2,1,0,0,1,1,0,1,5,2,0,2,1,1,0,1,2,2,1,0,1,1,1,0,2,1,2,2,0,4,0,2,3,0,2,1,1,0,1,0,0,1,4,4,1,1,5,0,0
"signal98",0,1,3,0,0,0,3,0,0,2,2,1,0,0,2,0,2,1,0,0,2,0,0,0,0,1,0,2,2,14,1,0,2,0,1,2,2,0,2,7,2,1,0,1,0,3,0,4,1,1,2,2,2,0,2,0,3,0,5,5,2,1,1,1,0,0,1,5,0,0,1,0,0,0,0,2,1,2,0,0,0,0,3,1,1,0,3,3,2,0,0,0,2,1,2,1,3,0,0,0
"signal99",2,1,1,0,1,4,1,2,1,0,5,3,1,1,1,2,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,1,6,2,3,0,0,1,4,2,2,1,0,0,0,0,1,0,3,0,0,1,1,1,0,3,0,1,1,1,8,1,0,3,2,2,1,1,0,0,2,1,1,0,4,6,0,0,0,0,0,3,2,0,0,3,0,2
"signal100",0,1,0,1,1,0,5,0,0,0,0,1,0,0,4,3,1,0,0,0,0,0,1,1,2,4,0,0,0,2,3,1,0,0,2,0,2,0,3,1,2,0,0,2,2,0,1,0,1,1,2,0,5,1,1,0,0,0,0,1,0,2,0,1,2,0,1,1,1,0,1,2,2,1,1,0,2,0,2,2,1,1,0,2,0,0,4,0,0,0,2,0,0,0,4,0,0,0,1,5
"signal101",2,0,0,0,6,4,5,0,0,0,2,0,0,0,0,7,1,1,0,3,0,0,0,1,0,0,1,1,4,1,5,2,0,0,0,0,0,0,0,12,3,0,3,0,1,3,5,3,0,1,2,0,0,0,0,0,2,2,1,1,4,0,0,3,0,0,1,3,1,1,0,2,5,0,0,0,1,8,1,0,1,1,1,0,0,1,3,4,1,3,0,1,0,0,0,0,1,0,1,6
"signal102",3,0,6,1,0,4,0,0,2,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,1,1,0,3,0,0,4,0,1,3,0,0,0,1,0,1,3,2,2,1,0,1,2,2,3,0,0,0,5,1,0,0,2,0,1,2,0,0,0,0,0,3,1,4,1,1,1,1,0,0,0,1,0,1,2,0,8,4,0,1,0,0,4,1,0,0,0,0,0,0,3,3,0,2,2,1
"signal103",0,0,3,1,0,0,0,0,3,0,1,0,1,0,3,1,1,0,1,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,0,0,1,0,5,1,0,6,1,1,3,3,0,0,0,2,0,3,1,4,0,0,0,1,5,0,1,1,1,1,2,1,4,5,0,0,0,1,2,1,1,2,0,0,1,0,0,1,4,1,1,0,1,0,0,0,2,0,1,0,1,0,5,2,0
"signal104",0,1,1,8,8,1,0,2,1,1,3,0,2,1,0,0,0,1,0,1,2,2,0,2,0,0,2,0,2,4,1,0,0,0,1,0,3,1,2,0,0,0,2,5,7,0,3,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,10,2,1,2,2,0,4,0,0,0,11,3,0,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,2,0,3,3,0,1
"signal105",1,0,3,2,6,1,0,2,0,0,2,0,1,0,0,1,1,1,3,0,1,0,0,0,0,2,1,0,1,5,1,1,1,1,0,0,0,0,2,0,0,0,2,0,4,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,7,0,4,3,0,0,2,1,0,0,1,4,6,1,0,1,0,0,1,0,1,5,3,0,0,1,0,1,1,5,0,1,2,0,2
"signal106",1,0,4,0,1,0,3,2,2,0,1,0,0,3,1,2,1,0,0,1,0,0,0,0,1,7,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,3,1,1,1,1,3,5,1,1,2,0,1,1,1,0,3,2,0,2,0,0,2,0,0,1,1,2,0,1,0,4,1,1,1,2,0,1,4,0,0,1,0,1,1,1,0,1,3,1,0
"signal107",0,0,4,0,0,0,1,3,1,4,1,4,0,1,4,4,1,0,0,1,0,0,2,0,0,3,2,0,0,5,6,3,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,2,1,1,1,1,11,2,0,1,0,0,1,0,0,0,1,0,1,1,3,1,0,0,1,0,2,0,1,2,6,1,0,1,6,0,0,4,2,1,3,0,0,1,0,0,2,0,0,0,2,2,1,2
"signal108",1,3,1,4,4,2,3,0,0,0,1,0,0,0,4,1,0,1,2,0,1,3,0,0,0,3,3,0,0,4,0,0,0,0,0,2,2,0,0,3,1,1,0,2,1,0,1,0,0,2,7,3,0,0,0,0,1,1,1,1,5,1,1,1,0,2,0,2,3,1,0,0,0,1,0,0,1,2,1,1,1,0,0,2,1,1,3,2,0,0,0,0,0,1,3,0,1,2,2,2
"signal109",0,1,3,2,3,1,1,0,0,1,0,0,1,0,1,1,1,0,1,2,0,0,2,0,1,1,4,0,1,2,3,1,0,0,0,2,3,0,2,0,1,1,6,4,8,0,2,0,1,1,3,0,1,2,0,1,1,0,2,3,1,2,1,3,0,0,4,2,2,0,0,1,0,4,0,1,1,3,2,1,0,2,4,0,0,0,0,0,2,2,1,5,0,2,2,1,2,1,1,0
"signal110",0,0,3,1,3,0,1,0,3,1,2,0,1,0,1,1,1,2,0,0,0,1,1,0,0,3,0,1,1,1,1,0,1,1,0,1,0,2,3,0,1,0,0,2,2,1,7,1,0,3,3,0,0,1,1,0,0,1,5,8,1,4,0,0,0,0,1,0,0,2,3,0,8,0,0,1,3,0,0,0,0,2,0,3,3,0,3,2,0,0,1,0,0,1,3,1,1,2,1,10
"signal111",1,0,0,0,1,0,0,1,0,1,0,1,1,0,3,1,2,4,1,1,0,0,3,0,3,0,1,1,1,3,1,0,1,0,2,0,0,0,1,2,3,1,1,2,0,0,5,2,0,0,0,0,1,0,0,1,0,3,0,1,2,4,0,2,0,2,0,0,2,0,0,3,2,0,1,3,7,2,1,1,1,1,3,4,1,1,0,4,3,0,0,1,1,0,3,0,0,6,0,1
"signal112",0,0,1,5,4,0,0,2,0,0,1,0,1,1,4,4,0,1,2,1,1,1,0,1,1,5,0,0,0,1,0,0,1,0,0,2,0,0,4,0,1,1,14,1,0,0,3,2,1,0,1,0,8,1,3,0,0,1,5,3,0,0,2,1,1,0,1,8,0,0,0,1,2,1,1,1,0,2,1,0,5,2,1,1,0,0,1,1,0,2,2,1,2,0,4,0,1,1,0,0
"signal113",0,0,1,2,2,4,0,0,0,0,6,0,1,0,0,7,0,0,1,3,1,1,0,0,0,0,0,0,3,3,1,0,1,0,1,0,3,1,0,7,0,0,1,2,2,0,2,0,1,0,6,0,1,0,0,0,2,0,0,1,0,3,0,2,0,0,3,1,1,0,2,0,0,3,1,0,0,0,2,0,1,0,2,0,1,0,4,2,2,0,0,0,0,0,2,0,1,1,0,3
"signal114",2,1,3,3,1,2,0,0,0,0,0,1,0,0,1,3,0,0,0,2,3,0,2,1,0,2,0,0,0,3,1,0,1,0,3,1,1,2,1,1,3,0,4,1,1,0,1,0,0,1,6,0,2,0,0,1,0,0,1,3,3,1,0,0,0,1,0,1,4,0,1,0,4,0,0,0,0,0,0,0,1,0,1,3,0,1,3,3,1,0,0,0,1,1,5,0,0,0,0,2
"signal115",2,0,1,3,4,3,0,1,1,0,1,2,1,2,0,3,0,0,0,1,1,0,0,1,1,2,0,2,0,0,1,5,1,3,1,0,0,1,1,2,0,1,1,4,4,0,0,5,0,1,0,1,1,0,0,0,0,1,0,2,1,0,0,1,2,0,0,0,2,1,2,0,4,0,1,1,4,1,0,1,2,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1
"signal116",2,2,1,1,4,1,1,1,0,4,1,0,1,2,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,3,1,1,0,2,1,1,1,2,1,0,0,1,1,0,1,3,0,1,0,0,1,0,0,4,1,3,3,0,0,2,1,4,1,0,0,0,1,1,0,0,0,1,7,1,1,6,0,4,1,0,2,3,2,0,0,0,2,0,0,0,2,0,0,1,0
"signal117",1,0,3,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,3,0,3,1,0,0,0,1,0,3,1,0,0,1,1,1,0,3,1,2,0,1,3,1,0,2,0,1,0,0,3,0,3,1,0,2,1,0,1,3,1,1,1,0,1,0,1,1,0,2,0,1,1,3,0,1,1,0,1,1,3,0,2,1,1,0,3,0,2,0,2,1,1,0,1,2,0,3,0,0
"signal118",0,0,3,3,1,2,0,0,1,1,3,0,0,2,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,2,2,1,2,1,5,10,2,0,2,2,0,3,0,1,2,2,0,3,0,0,0,1,0,5,2,0,0,1,3,0,2,1,2,0,0,0,0,0,0,4,2,3,0,0,1,2,0,3,1,0,0,3,0,1,0,2,2,0,0,2,0,0,4,0,0
"signal119",0,0,3,1,0,5,0,2,0,0,0,2,2,1,5,2,1,2,0,0,1,2,0,1,0,3,1,1,0,1,2,0,0,0,1,0,0,0,2,1,0,0,3,3,1,0,0,0,0,0,0,2,6,1,0,0,0,0,1,4,2,0,0,0,0,0,0,1,8,0,1,0,3,0,0,0,2,11,0,0,5,0,0,0,0,3,1,1,2,0,0,0,1,4,0,0,3,9,2,0
"signal120",1,1,6,3,1,0,0,3,0,1,1,2,1,0,0,3,4,1,1,2,2,0,0,0,0,7,0,2,0,1,1,1,0,0,0,3,0,0,1,0,9,1,3,2,1,1,0,0,0,1,3,0,3,1,0,0,0,1,1,5,2,2,2,0,0,0,2,1,3,1,1,0,0,1,1,0,0,1,0,1,5,0,1,2,0,0,10,1,1,0,0,3,0,2,0,0,0,0,0,4
"signal121",1,1,2,0,0,3,0,1,0,0,0,1,4,0,0,8,0,5,1,0,0,0,0,2,1,4,1,0,0,0,4,0,0,0,0,1,0,2,1,9,2,0,0,4,6,1,3,0,1,0,1,2,0,0,0,1,1,0,2,3,1,0,0,1,0,0,0,4,3,1,0,0,4,1,0,2,6,5,1,1,0,0,3,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,3
"signal122",0,0,2,1,4,0,0,0,0,2,1,0,1,0,2,1,2,0,0,2,1,0,0,4,1,0,2,0,0,0,1,1,0,3,1,1,2,0,0,0,1,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,1,5,1,0,0,1,0,1,0,3,2,0,0,1,1,0,0,0,3,0,0,1,1,1
"signal123",1,0,1,0,3,0,0,1,0,0,2,0,1,0,0,0,3,0,1,1,0,0,2,0,1,4,2,2,0,1,1,1,0,0,3,0,1,0,3,3,4,0,2,2,6,0,7,0,0,1,2,3,0,1,0,0,0,0,5,6,0,1,0,0,2,0,5,0,10,0,0,0,3,2,4,0,0,5,0,0,0,0,4,2,2,0,4,2,1,0,0,0,2,2,1,2,1,0,1,0
"signal124",1,1,0,0,4,1,1,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,1,1,2,5,0,0,0,2,2,1,0,0,5,0,3,2,1,0,0,0,1,4,1,0,1,1,0,1,0,1,5,1,0,0,2,4,0,0,1,0,0,0,0,2,4,1,2,0,1,2,3,1,1,0,0,1,0,1,0,0,1,0,3
"signal125",1,0,0,0,1,0,0,2,3,0,4,0,0,2,3,0,0,0,0,1,0,2,0,1,2,0,2,0,0,1,2,0,1,2,0,1,0,0,1,0,1,0,2,4,0,0,2,0,0,0,2,0,2,0,3,2,0,1,1,3,0,1,4,0,0,0,3,0,2,3,1,1,0,1,0,1,0,2,1,0,3,0,2,4,0,0,1,0,1,2,2,0,0,2,0,1,2,4,0,2
"signal126",1,0,1,0,3,2,1,0,0,1,1,0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,1,0,1,1,1,1,4,5,1,4,1,0,1,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,2,3,0,1,1,3,0,0,0,0,0,1,1,2,1,6,0,0,0,2,0,0,0,0,1,2,1,0,2,3,1,1,1,2,0,0,6,0,1
"signal127",0,0,5,2,2,4,2,0,0,0,0,0,0,1,2,2,0,1,2,2,0,0,0,0,2,0,5,1,2,1,0,1,0,0,1,1,1,1,2,2,1,1,3,1,2,1,0,1,1,0,0,0,2,0,1,1,1,0,1,1,0,0,1,0,0,0,1,3,1,0,0,0,2,1,1,0,2,0,0,0,1,1,6,1,1,2,6,0,0,0,1,0,0,1,0,0,1,1,1,14
"signal128",0,3,5,1,5,3,0,0,0,1,5,1,1,1,0,1,0,3,0,0,0,0,2,0,2,0,3,1,0,0,4,0,2,2,1,0,0,2,4,1,3,0,2,4,2,0,4,1,0,0,1,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,2,1,0,1,2,1,7,0,1,1,5,2,0,1,6,2,2,2,0,3,0,1,0,1,0,0,1,1,4,1,1,2,0,1
